Date,SSE,AORD,SENSEX,CAC40,FTSE100,DAX,S&P500,TSX,HSI,NASDAQ,KOSPI,NIKKEI
30/12/1927,,,,,,,17.65999985,,,,,
3/01/1928,,,,,,,17.76000023,,,,,
4/01/1928,,,,,,,17.71999931,,,,,
5/01/1928,,,,,,,17.54999924,,,,,
6/01/1928,,,,,,,17.65999985,,,,,
9/01/1928,,,,,,,17.5,,,,,
10/01/1928,,,,,,,17.37000084,,,,,
11/01/1928,,,,,,,17.35000038,,,,,
12/01/1928,,,,,,,17.46999931,,,,,
13/01/1928,,,,,,,17.57999992,,,,,
16/01/1928,,,,,,,17.29000092,,,,,
17/01/1928,,,,,,,17.29999924,,,,,
18/01/1928,,,,,,,17.26000023,,,,,
19/01/1928,,,,,,,17.37999916,,,,,
20/01/1928,,,,,,,17.47999954,,,,,
23/01/1928,,,,,,,17.63999939,,,,,
24/01/1928,,,,,,,17.70999908,,,,,
25/01/1928,,,,,,,17.52000046,,,,,
26/01/1928,,,,,,,17.62999916,,,,,
27/01/1928,,,,,,,17.69000053,,,,,
30/01/1928,,,,,,,17.48999977,,,,,
31/01/1928,,,,,,,17.56999969,,,,,
1/02/1928,,,,,,,17.53000069,,,,,
2/02/1928,,,,,,,17.62999916,,,,,
3/02/1928,,,,,,,17.39999962,,,,,
6/02/1928,,,,,,,17.45000076,,,,,
7/02/1928,,,,,,,17.44000053,,,,,
8/02/1928,,,,,,,17.48999977,,,,,
9/02/1928,,,,,,,17.54999924,,,,,
10/02/1928,,,,,,,17.54000092,,,,,
14/02/1928,,,,,,,17.44000053,,,,,
15/02/1928,,,,,,,17.39999962,,,,,
16/02/1928,,,,,,,17.35000038,,,,,
17/02/1928,,,,,,,17.04000092,,,,,
20/02/1928,,,,,,,16.95000076,,,,,
21/02/1928,,,,,,,17.11000061,,,,,
23/02/1928,,,,,,,17.12999916,,,,,
24/02/1928,,,,,,,17.18000031,,,,,
27/02/1928,,,,,,,17.11000061,,,,,
28/02/1928,,,,,,,17.15999985,,,,,
29/02/1928,,,,,,,17.26000023,,,,,
1/03/1928,,,,,,,17.29999924,,,,,
2/03/1928,,,,,,,17.29999924,,,,,
5/03/1928,,,,,,,17.56999969,,,,,
6/03/1928,,,,,,,17.67000008,,,,,
7/03/1928,,,,,,,17.57999992,,,,,
8/03/1928,,,,,,,17.63999939,,,,,
9/03/1928,,,,,,,17.93000031,,,,,
12/03/1928,,,,,,,18,,,,,
13/03/1928,,,,,,,17.92000008,,,,,
14/03/1928,,,,,,,17.93000031,,,,,
15/03/1928,,,,,,,18.06999969,,,,,
16/03/1928,,,,,,,18.26000023,,,,,
19/03/1928,,,,,,,18.36000061,,,,,
20/03/1928,,,,,,,18.45999908,,,,,
21/03/1928,,,,,,,18.64999962,,,,,
22/03/1928,,,,,,,18.60000038,,,,,
23/03/1928,,,,,,,18.78000069,,,,,
26/03/1928,,,,,,,19.04999924,,,,,
27/03/1928,,,,,,,18.94000053,,,,,
28/03/1928,,,,,,,18.88999939,,,,,
29/03/1928,,,,,,,18.95000076,,,,,
30/03/1928,,,,,,,19.28000069,,,,,
2/04/1928,,,,,,,18.90999985,,,,,
3/04/1928,,,,,,,19.02000046,,,,,
4/04/1928,,,,,,,18.98999977,,,,,
5/04/1928,,,,,,,19.22999954,,,,,
9/04/1928,,,,,,,19.27000046,,,,,
10/04/1928,,,,,,,19.10000038,,,,,
11/04/1928,,,,,,,19.44000053,,,,,
12/04/1928,,,,,,,19.40999985,,,,,
13/04/1928,,,,,,,19.72999954,,,,,
16/04/1928,,,,,,,19.68000031,,,,,
17/04/1928,,,,,,,19.52000046,,,,,
18/04/1928,,,,,,,19.52000046,,,,,
19/04/1928,,,,,,,19.62999916,,,,,
20/04/1928,,,,,,,19.34000015,,,,,
23/04/1928,,,,,,,19.14999962,,,,,
24/04/1928,,,,,,,19.25,,,,,
25/04/1928,,,,,,,19.32999992,,,,,
26/04/1928,,,,,,,19.46999931,,,,,
27/04/1928,,,,,,,19.68000031,,,,,
30/04/1928,,,,,,,19.75,,,,,
1/05/1928,,,,,,,19.78000069,,,,,
2/05/1928,,,,,,,19.82999992,,,,,
3/05/1928,,,,,,,19.93000031,,,,,
4/05/1928,,,,,,,20.23999977,,,,,
7/05/1928,,,,,,,20.40999985,,,,,
8/05/1928,,,,,,,20.27000046,,,,,
9/05/1928,,,,,,,20.23999977,,,,,
10/05/1928,,,,,,,20.20999908,,,,,
11/05/1928,,,,,,,20.36000061,,,,,
14/05/1928,,,,,,,20.44000053,,,,,
15/05/1928,,,,,,,20.38999939,,,,,
16/05/1928,,,,,,,20.04999924,,,,,
17/05/1928,,,,,,,20.12000084,,,,,
18/05/1928,,,,,,,19.92000008,,,,,
21/05/1928,,,,,,,19.62999916,,,,,
22/05/1928,,,,,,,19.36000061,,,,,
23/05/1928,,,,,,,19.75,,,,,
24/05/1928,,,,,,,19.87000084,,,,,
25/05/1928,,,,,,,19.89999962,,,,,
28/05/1928,,,,,,,19.56999969,,,,,
29/05/1928,,,,,,,19.81999969,,,,,
31/05/1928,,,,,,,20,,,,,
1/06/1928,,,,,,,20.06999969,,,,,
4/06/1928,,,,,,,19.79999924,,,,,
5/06/1928,,,,,,,19.85000038,,,,,
6/06/1928,,,,,,,19.65999985,,,,,
7/06/1928,,,,,,,19.61000061,,,,,
8/06/1928,,,,,,,19.37000084,,,,,
11/06/1928,,,,,,,18.68000031,,,,,
12/06/1928,,,,,,,18.34000015,,,,,
13/06/1928,,,,,,,18.88999939,,,,,
14/06/1928,,,,,,,19.04999924,,,,,
15/06/1928,,,,,,,18.73999977,,,,,
18/06/1928,,,,,,,18.39999962,,,,,
19/06/1928,,,,,,,18.34000015,,,,,
20/06/1928,,,,,,,18.56999969,,,,,
21/06/1928,,,,,,,18.55999947,,,,,
22/06/1928,,,,,,,18.54000092,,,,,
25/06/1928,,,,,,,18.46999931,,,,,
26/06/1928,,,,,,,18.68000031,,,,,
27/06/1928,,,,,,,18.86000061,,,,,
28/06/1928,,,,,,,19.06999969,,,,,
29/06/1928,,,,,,,19.13999939,,,,,
2/07/1928,,,,,,,18.97999954,,,,,
3/07/1928,,,,,,,19.29000092,,,,,
5/07/1928,,,,,,,19.47999954,,,,,
6/07/1928,,,,,,,19.38999939,,,,,
9/07/1928,,,,,,,19.45999908,,,,,
10/07/1928,,,,,,,19.43000031,,,,,
11/07/1928,,,,,,,18.95000076,,,,,
12/07/1928,,,,,,,18.80999947,,,,,
13/07/1928,,,,,,,18.95999908,,,,,
16/07/1928,,,,,,,18.70000076,,,,,
17/07/1928,,,,,,,18.79999924,,,,,
18/07/1928,,,,,,,19.03000069,,,,,
19/07/1928,,,,,,,18.98999977,,,,,
20/07/1928,,,,,,,19.03000069,,,,,
23/07/1928,,,,,,,19.12000084,,,,,
24/07/1928,,,,,,,19.09000015,,,,,
25/07/1928,,,,,,,19.20000076,,,,,
26/07/1928,,,,,,,19.23999977,,,,,
27/07/1928,,,,,,,19.42000008,,,,,
30/07/1928,,,,,,,19.46999931,,,,,
31/07/1928,,,,,,,19.43000031,,,,,
1/08/1928,,,,,,,19.42000008,,,,,
2/08/1928,,,,,,,19.32999992,,,,,
3/08/1928,,,,,,,19.36000061,,,,,
6/08/1928,,,,,,,19.57999992,,,,,
7/08/1928,,,,,,,19.48999977,,,,,
8/08/1928,,,,,,,19.25,,,,,
9/08/1928,,,,,,,19.29999924,,,,,
10/08/1928,,,,,,,19.25,,,,,
13/08/1928,,,,,,,19.29000092,,,,,
14/08/1928,,,,,,,19.12999916,,,,,
15/08/1928,,,,,,,19.46999931,,,,,
16/08/1928,,,,,,,19.61000061,,,,,
17/08/1928,,,,,,,19.63999939,,,,,
20/08/1928,,,,,,,19.77000046,,,,,
21/08/1928,,,,,,,20.02000046,,,,,
22/08/1928,,,,,,,20,,,,,
23/08/1928,,,,,,,20.02000046,,,,,
24/08/1928,,,,,,,20.34000015,,,,,
27/08/1928,,,,,,,20.37999916,,,,,
28/08/1928,,,,,,,20.54000092,,,,,
29/08/1928,,,,,,,20.57999992,,,,,
30/08/1928,,,,,,,20.61000061,,,,,
31/08/1928,,,,,,,20.87000084,,,,,
4/09/1928,,,,,,,20.96999931,,,,,
5/09/1928,,,,,,,21.06999969,,,,,
6/09/1928,,,,,,,20.94000053,,,,,
7/09/1928,,,,,,,21.09000015,,,,,
10/09/1928,,,,,,,20.92000008,,,,,
11/09/1928,,,,,,,21.07999992,,,,,
12/09/1928,,,,,,,21.15999985,,,,,
13/09/1928,,,,,,,21.13999939,,,,,
14/09/1928,,,,,,,21.13999939,,,,,
17/09/1928,,,,,,,21.32999992,,,,,
18/09/1928,,,,,,,21.18000031,,,,,
19/09/1928,,,,,,,21.18000031,,,,,
20/09/1928,,,,,,,21.21999931,,,,,
21/09/1928,,,,,,,21.36000061,,,,,
24/09/1928,,,,,,,21.43000031,,,,,
25/09/1928,,,,,,,21.40999985,,,,,
26/09/1928,,,,,,,21.39999962,,,,,
27/09/1928,,,,,,,21.12999916,,,,,
28/09/1928,,,,,,,21.13999939,,,,,
1/10/1928,,,,,,,21.36000061,,,,,
2/10/1928,,,,,,,21.26000023,,,,,
3/10/1928,,,,,,,21.19000053,,,,,
4/10/1928,,,,,,,21.26000023,,,,,
5/10/1928,,,,,,,21.21999931,,,,,
8/10/1928,,,,,,,21.11000061,,,,,
9/10/1928,,,,,,,21.18000031,,,,,
10/10/1928,,,,,,,21.40999985,,,,,
11/10/1928,,,,,,,21.51000023,,,,,
15/10/1928,,,,,,,21.64999962,,,,,
16/10/1928,,,,,,,21.71999931,,,,,
17/10/1928,,,,,,,21.79000092,,,,,
18/10/1928,,,,,,,21.84000015,,,,,
19/10/1928,,,,,,,21.95999908,,,,,
22/10/1928,,,,,,,21.80999947,,,,,
23/10/1928,,,,,,,21.95000076,,,,,
24/10/1928,,,,,,,21.98999977,,,,,
25/10/1928,,,,,,,21.90999985,,,,,
26/10/1928,,,,,,,21.64999962,,,,,
29/10/1928,,,,,,,22,,,,,
30/10/1928,,,,,,,21.76000023,,,,,
31/10/1928,,,,,,,21.68000031,,,,,
1/11/1928,,,,,,,21.98999977,,,,,
2/11/1928,,,,,,,21.95000076,,,,,
5/11/1928,,,,,,,22.23999977,,,,,
7/11/1928,,,,,,,22.23999977,,,,,
8/11/1928,,,,,,,22.38999939,,,,,
9/11/1928,,,,,,,22.54999924,,,,,
12/11/1928,,,,,,,22.84000015,,,,,
13/11/1928,,,,,,,22.90999985,,,,,
14/11/1928,,,,,,,22.90999985,,,,,
15/11/1928,,,,,,,23.03000069,,,,,
16/11/1928,,,,,,,23.37000084,,,,,
19/11/1928,,,,,,,23.37000084,,,,,
20/11/1928,,,,,,,23.56999969,,,,,
21/11/1928,,,,,,,23.21999931,,,,,
22/11/1928,,,,,,,23.52000046,,,,,
23/11/1928,,,,,,,23.70000076,,,,,
26/11/1928,,,,,,,23.79999924,,,,,
27/11/1928,,,,,,,23.90999985,,,,,
28/11/1928,,,,,,,24.19000053,,,,,
30/11/1928,,,,,,,24.28000069,,,,,
3/12/1928,,,,,,,23.85000038,,,,,
4/12/1928,,,,,,,23.90999985,,,,,
5/12/1928,,,,,,,23.80999947,,,,,
6/12/1928,,,,,,,22.90999985,,,,,
7/12/1928,,,,,,,22.36000061,,,,,
10/12/1928,,,,,,,22.30999947,,,,,
11/12/1928,,,,,,,22.73999977,,,,,
12/12/1928,,,,,,,22.52000046,,,,,
13/12/1928,,,,,,,22.47999954,,,,,
14/12/1928,,,,,,,22.53000069,,,,,
17/12/1928,,,,,,,22.44000053,,,,,
18/12/1928,,,,,,,22.70000076,,,,,
19/12/1928,,,,,,,22.97999954,,,,,
20/12/1928,,,,,,,23.06999969,,,,,
21/12/1928,,,,,,,23.32999992,,,,,
24/12/1928,,,,,,,23.54000092,,,,,
26/12/1928,,,,,,,23.44000053,,,,,
27/12/1928,,,,,,,23.63999939,,,,,
28/12/1928,,,,,,,23.97999954,,,,,
31/12/1928,,,,,,,24.35000038,,,,,
2/01/1929,,,,,,,24.80999947,,,,,
3/01/1929,,,,,,,24.86000061,,,,,
4/01/1929,,,,,,,24.85000038,,,,,
7/01/1929,,,,,,,24.25,,,,,
8/01/1929,,,,,,,24.17000008,,,,,
9/01/1929,,,,,,,24.54000092,,,,,
10/01/1929,,,,,,,24.57999992,,,,,
11/01/1929,,,,,,,24.54000092,,,,,
14/01/1929,,,,,,,24.59000015,,,,,
15/01/1929,,,,,,,24.22999954,,,,,
16/01/1929,,,,,,,24.55999947,,,,,
17/01/1929,,,,,,,24.69000053,,,,,
18/01/1929,,,,,,,24.77000046,,,,,
21/01/1929,,,,,,,24.86000061,,,,,
22/01/1929,,,,,,,25.06999969,,,,,
23/01/1929,,,,,,,25.21999931,,,,,
24/01/1929,,,,,,,25.05999947,,,,,
25/01/1929,,,,,,,25.47999954,,,,,
28/01/1929,,,,,,,25.35000038,,,,,
29/01/1929,,,,,,,25.36000061,,,,,
30/01/1929,,,,,,,25.45000076,,,,,
31/01/1929,,,,,,,25.73999977,,,,,
1/02/1929,,,,,,,25.84000015,,,,,
4/02/1929,,,,,,,25.63999939,,,,,
5/02/1929,,,,,,,25.70000076,,,,,
6/02/1929,,,,,,,25.48999977,,,,,
7/02/1929,,,,,,,24.70999908,,,,,
8/02/1929,,,,,,,24.44000053,,,,,
11/02/1929,,,,,,,24.97999954,,,,,
13/02/1929,,,,,,,24.95000076,,,,,
14/02/1929,,,,,,,24.85000038,,,,,
15/02/1929,,,,,,,24.35000038,,,,,
18/02/1929,,,,,,,24.38999939,,,,,
19/02/1929,,,,,,,24.37999916,,,,,
20/02/1929,,,,,,,24.59000015,,,,,
21/02/1929,,,,,,,24.86000061,,,,,
25/02/1929,,,,,,,24.90999985,,,,,
26/02/1929,,,,,,,24.95000076,,,,,
27/02/1929,,,,,,,25.25,,,,,
28/02/1929,,,,,,,25.59000015,,,,,
1/03/1929,,,,,,,25.82999992,,,,,
4/03/1929,,,,,,,25.48999977,,,,,
5/03/1929,,,,,,,25.31999969,,,,,
6/03/1929,,,,,,,24.92000008,,,,,
7/03/1929,,,,,,,25.14999962,,,,,
8/03/1929,,,,,,,25.30999947,,,,,
11/03/1929,,,,,,,24.95000076,,,,,
12/03/1929,,,,,,,24.96999931,,,,,
13/03/1929,,,,,,,25.23999977,,,,,
14/03/1929,,,,,,,25.72999954,,,,,
15/03/1929,,,,,,,26.07999992,,,,,
18/03/1929,,,,,,,26.04000092,,,,,
19/03/1929,,,,,,,26.03000069,,,,,
20/03/1929,,,,,,,26.02000046,,,,,
21/03/1929,,,,,,,25.89999962,,,,,
22/03/1929,,,,,,,25.54999924,,,,,
25/03/1929,,,,,,,24.51000023,,,,,
26/03/1929,,,,,,,24.35000038,,,,,
27/03/1929,,,,,,,25.09000015,,,,,
28/03/1929,,,,,,,25.53000069,,,,,
1/04/1929,,,,,,,24.87999916,,,,,
2/04/1929,,,,,,,25.17000008,,,,,
3/04/1929,,,,,,,24.86000061,,,,,
4/04/1929,,,,,,,25.29999924,,,,,
5/04/1929,,,,,,,25.04999924,,,,,
8/04/1929,,,,,,,24.82999992,,,,,
9/04/1929,,,,,,,24.62999916,,,,,
10/04/1929,,,,,,,24.78000069,,,,,
11/04/1929,,,,,,,25.05999947,,,,,
12/04/1929,,,,,,,25.14999962,,,,,
15/04/1929,,,,,,,25,,,,,
16/04/1929,,,,,,,25.05999947,,,,,
17/04/1929,,,,,,,25.31999969,,,,,
18/04/1929,,,,,,,25.43000031,,,,,
19/04/1929,,,,,,,25.40999985,,,,,
22/04/1929,,,,,,,25.70000076,,,,,
23/04/1929,,,,,,,25.85000038,,,,,
24/04/1929,,,,,,,25.75,,,,,
25/04/1929,,,,,,,25.62999916,,,,,
26/04/1929,,,,,,,25.57999992,,,,,
29/04/1929,,,,,,,25.53000069,,,,,
30/04/1929,,,,,,,25.94000053,,,,,
1/05/1929,,,,,,,25.98999977,,,,,
2/05/1929,,,,,,,26.11000061,,,,,
3/05/1929,,,,,,,26.37000084,,,,,
6/05/1929,,,,,,,26.31999969,,,,,
7/05/1929,,,,,,,26.06999969,,,,,
8/05/1929,,,,,,,26.18000031,,,,,
9/05/1929,,,,,,,26.02000046,,,,,
10/05/1929,,,,,,,26.34000015,,,,,
13/05/1929,,,,,,,25.63999939,,,,,
14/05/1929,,,,,,,25.95000076,,,,,
15/05/1929,,,,,,,25.84000015,,,,,
16/05/1929,,,,,,,25.96999931,,,,,
17/05/1929,,,,,,,26.09000015,,,,,
20/05/1929,,,,,,,25.38999939,,,,,
21/05/1929,,,,,,,25.70000076,,,,,
22/05/1929,,,,,,,24.76000023,,,,,
23/05/1929,,,,,,,25.30999947,,,,,
24/05/1929,,,,,,,25.12000084,,,,,
27/05/1929,,,,,,,24.20000076,,,,,
28/05/1929,,,,,,,24.59000015,,,,,
29/05/1929,,,,,,,24.62000084,,,,,
31/05/1929,,,,,,,24.82999992,,,,,
3/06/1929,,,,,,,25.27000046,,,,,
4/06/1929,,,,,,,25.63999939,,,,,
5/06/1929,,,,,,,25.59000015,,,,,
6/06/1929,,,,,,,25.63999939,,,,,
7/06/1929,,,,,,,25.53000069,,,,,
10/06/1929,,,,,,,25.27000046,,,,,
11/06/1929,,,,,,,25.43000031,,,,,
12/06/1929,,,,,,,25.45000076,,,,,
13/06/1929,,,,,,,25.84000015,,,,,
14/06/1929,,,,,,,25.93000031,,,,,
17/06/1929,,,,,,,26.40999985,,,,,
18/06/1929,,,,,,,26.42000008,,,,,
19/06/1929,,,,,,,26.31999969,,,,,
20/06/1929,,,,,,,26.46999931,,,,,
21/06/1929,,,,,,,26.62000084,,,,,
24/06/1929,,,,,,,26.62000084,,,,,
25/06/1929,,,,,,,26.89999962,,,,,
26/06/1929,,,,,,,27.05999947,,,,,
27/06/1929,,,,,,,27.11000061,,,,,
28/06/1929,,,,,,,27.40999985,,,,,
1/07/1929,,,,,,,27.77000046,,,,,
2/07/1929,,,,,,,28.05999947,,,,,
3/07/1929,,,,,,,28.18000031,,,,,
5/07/1929,,,,,,,28.31999969,,,,,
8/07/1929,,,,,,,28.37000084,,,,,
9/07/1929,,,,,,,28.28000069,,,,,
10/07/1929,,,,,,,28.20000076,,,,,
11/07/1929,,,,,,,28.26000023,,,,,
12/07/1929,,,,,,,28.56999969,,,,,
15/07/1929,,,,,,,28.45000076,,,,,
16/07/1929,,,,,,,28.64999962,,,,,
17/07/1929,,,,,,,28.71999931,,,,,
18/07/1929,,,,,,,28.65999985,,,,,
19/07/1929,,,,,,,28.76000023,,,,,
22/07/1929,,,,,,,28.43000031,,,,,
23/07/1929,,,,,,,28.82999992,,,,,
24/07/1929,,,,,,,28.63999939,,,,,
25/07/1929,,,,,,,28.77000046,,,,,
26/07/1929,,,,,,,28.65999985,,,,,
29/07/1929,,,,,,,28.18000031,,,,,
30/07/1929,,,,,,,28.5,,,,,
31/07/1929,,,,,,,28.87999916,,,,,
1/08/1929,,,,,,,29.07999992,,,,,
2/08/1929,,,,,,,29.55999947,,,,,
5/08/1929,,,,,,,29.54000092,,,,,
6/08/1929,,,,,,,29.43000031,,,,,
7/08/1929,,,,,,,29.12999916,,,,,
8/08/1929,,,,,,,29.46999931,,,,,
9/08/1929,,,,,,,28.37999916,,,,,
12/08/1929,,,,,,,29.27000046,,,,,
13/08/1929,,,,,,,29.53000069,,,,,
14/08/1929,,,,,,,29.62000084,,,,,
15/08/1929,,,,,,,29.67000008,,,,,
16/08/1929,,,,,,,30.21999931,,,,,
19/08/1929,,,,,,,30.5,,,,,
20/08/1929,,,,,,,30.68000031,,,,,
21/08/1929,,,,,,,30.54999924,,,,,
22/08/1929,,,,,,,30.79000092,,,,,
23/08/1929,,,,,,,31.09000015,,,,,
26/08/1929,,,,,,,31.06999969,,,,,
27/08/1929,,,,,,,31.04999924,,,,,
28/08/1929,,,,,,,30.98999977,,,,,
29/08/1929,,,,,,,31.29000092,,,,,
30/08/1929,,,,,,,31.70999908,,,,,
3/09/1929,,,,,,,31.81999969,,,,,
4/09/1929,,,,,,,31.71999931,,,,,
5/09/1929,,,,,,,31.02000046,,,,,
6/09/1929,,,,,,,31.82999992,,,,,
9/09/1929,,,,,,,31.67000008,,,,,
10/09/1929,,,,,,,31.10000038,,,,,
11/09/1929,,,,,,,31.53000069,,,,,
12/09/1929,,,,,,,31.17000008,,,,,
13/09/1929,,,,,,,31.37999916,,,,,
16/09/1929,,,,,,,31.86000061,,,,,
17/09/1929,,,,,,,31.60000038,,,,,
18/09/1929,,,,,,,31.68000031,,,,,
19/09/1929,,,,,,,31.72999954,,,,,
20/09/1929,,,,,,,31.38999939,,,,,
23/09/1929,,,,,,,31.37999916,,,,,
24/09/1929,,,,,,,30.79999924,,,,,
25/09/1929,,,,,,,30.85000038,,,,,
26/09/1929,,,,,,,31.12999916,,,,,
27/09/1929,,,,,,,30.27000046,,,,,
30/09/1929,,,,,,,30.15999985,,,,,
1/10/1929,,,,,,,29.97999954,,,,,
2/10/1929,,,,,,,30.20000076,,,,,
3/10/1929,,,,,,,28.95000076,,,,,
4/10/1929,,,,,,,28.64999962,,,,,
7/10/1929,,,,,,,30.44000053,,,,,
8/10/1929,,,,,,,30.34000015,,,,,
9/10/1929,,,,,,,30.27000046,,,,,
10/10/1929,,,,,,,30.80999947,,,,,
11/10/1929,,,,,,,30.76000023,,,,,
14/10/1929,,,,,,,30.54999924,,,,,
15/10/1929,,,,,,,30.29999924,,,,,
16/10/1929,,,,,,,29.23999977,,,,,
17/10/1929,,,,,,,29.69000053,,,,,
18/10/1929,,,,,,,28.84000015,,,,,
21/10/1929,,,,,,,27.72999954,,,,,
22/10/1929,,,,,,,28.27000046,,,,,
23/10/1929,,,,,,,26.60000038,,,,,
24/10/1929,,,,,,,25.75,,,,,
25/10/1929,,,,,,,26.12000084,,,,,
28/10/1929,,,,,,,22.73999977,,,,,
29/10/1929,,,,,,,20.43000031,,,,,
30/10/1929,,,,,,,22.98999977,,,,,
31/10/1929,,,,,,,24.14999962,,,,,
4/11/1929,,,,,,,22.87999916,,,,,
6/11/1929,,,,,,,20.61000061,,,,,
7/11/1929,,,,,,,21.37000084,,,,,
8/11/1929,,,,,,,21.18000031,,,,,
11/11/1929,,,,,,,19.86000061,,,,,
12/11/1929,,,,,,,18.72999954,,,,,
13/11/1929,,,,,,,17.65999985,,,,,
14/11/1929,,,,,,,19.23999977,,,,,
15/11/1929,,,,,,,20.29999924,,,,,
18/11/1929,,,,,,,20.09000015,,,,,
19/11/1929,,,,,,,20.70000076,,,,,
20/11/1929,,,,,,,21.27000046,,,,,
21/11/1929,,,,,,,21.61000061,,,,,
22/11/1929,,,,,,,21.53000069,,,,,
25/11/1929,,,,,,,21.28000069,,,,,
26/11/1929,,,,,,,20.65999985,,,,,
27/11/1929,,,,,,,20.92000008,,,,,
2/12/1929,,,,,,,20.95000076,,,,,
3/12/1929,,,,,,,21.64999962,,,,,
4/12/1929,,,,,,,22.04999924,,,,,
5/12/1929,,,,,,,21.87000084,,,,,
6/12/1929,,,,,,,22.45000076,,,,,
9/12/1929,,,,,,,22.39999962,,,,,
10/12/1929,,,,,,,22.56999969,,,,,
11/12/1929,,,,,,,22.37999916,,,,,
12/12/1929,,,,,,,21.17000008,,,,,
13/12/1929,,,,,,,21.70000076,,,,,
16/12/1929,,,,,,,21.32999992,,,,,
17/12/1929,,,,,,,21.55999947,,,,,
18/12/1929,,,,,,,21.42000008,,,,,
19/12/1929,,,,,,,20.85000038,,,,,
20/12/1929,,,,,,,20.15999985,,,,,
23/12/1929,,,,,,,20.26000023,,,,,
24/12/1929,,,,,,,20.38999939,,,,,
26/12/1929,,,,,,,20.84000015,,,,,
27/12/1929,,,,,,,20.81999969,,,,,
30/12/1929,,,,,,,20.88999939,,,,,
31/12/1929,,,,,,,21.45000076,,,,,
2/01/1930,,,,,,,21.18000031,,,,,
3/01/1930,,,,,,,21.22999954,,,,,
6/01/1930,,,,,,,21.5,,,,,
7/01/1930,,,,,,,21.30999947,,,,,
8/01/1930,,,,,,,21.29000092,,,,,
9/01/1930,,,,,,,21.62000084,,,,,
10/01/1930,,,,,,,21.54999924,,,,,
13/01/1930,,,,,,,21.52000046,,,,,
14/01/1930,,,,,,,21.55999947,,,,,
15/01/1930,,,,,,,21.64999962,,,,,
16/01/1930,,,,,,,21.5,,,,,
17/01/1930,,,,,,,21.30999947,,,,,
20/01/1930,,,,,,,21.5,,,,,
21/01/1930,,,,,,,21.61000061,,,,,
22/01/1930,,,,,,,21.62999916,,,,,
23/01/1930,,,,,,,21.84000015,,,,,
24/01/1930,,,,,,,22.04000092,,,,,
27/01/1930,,,,,,,22.20999908,,,,,
28/01/1930,,,,,,,22.10000038,,,,,
29/01/1930,,,,,,,22.35000038,,,,,
30/01/1930,,,,,,,22.46999931,,,,,
31/01/1930,,,,,,,22.79000092,,,,,
3/02/1930,,,,,,,22.73999977,,,,,
4/02/1930,,,,,,,23.01000023,,,,,
5/02/1930,,,,,,,23.30999947,,,,,
6/02/1930,,,,,,,23.05999947,,,,,
7/02/1930,,,,,,,22.96999931,,,,,
10/02/1930,,,,,,,23.12000084,,,,,
11/02/1930,,,,,,,23.31999969,,,,,
13/02/1930,,,,,,,23.36000061,,,,,
14/02/1930,,,,,,,23.35000038,,,,,
17/02/1930,,,,,,,23.26000023,,,,,
18/02/1930,,,,,,,23.28000069,,,,,
19/02/1930,,,,,,,23.06999969,,,,,
20/02/1930,,,,,,,22.63999939,,,,,
21/02/1930,,,,,,,22.92000008,,,,,
24/02/1930,,,,,,,22.68000031,,,,,
25/02/1930,,,,,,,22.88999939,,,,,
26/02/1930,,,,,,,23.11000061,,,,,
27/02/1930,,,,,,,23.07999992,,,,,
28/02/1930,,,,,,,23.28000069,,,,,
3/03/1930,,,,,,,23.36000061,,,,,
4/03/1930,,,,,,,23.54000092,,,,,
5/03/1930,,,,,,,23.36000061,,,,,
6/03/1930,,,,,,,23.59000015,,,,,
7/03/1930,,,,,,,23.59000015,,,,,
10/03/1930,,,,,,,23.67000008,,,,,
11/03/1930,,,,,,,23.71999931,,,,,
12/03/1930,,,,,,,23.45999908,,,,,
13/03/1930,,,,,,,23.60000038,,,,,
14/03/1930,,,,,,,23.45000076,,,,,
17/03/1930,,,,,,,23.67000008,,,,,
18/03/1930,,,,,,,23.89999962,,,,,
19/03/1930,,,,,,,24.03000069,,,,,
20/03/1930,,,,,,,24.13999939,,,,,
21/03/1930,,,,,,,24.29000092,,,,,
24/03/1930,,,,,,,24.28000069,,,,,
25/03/1930,,,,,,,24.25,,,,,
26/03/1930,,,,,,,24.62000084,,,,,
27/03/1930,,,,,,,24.56999969,,,,,
28/03/1930,,,,,,,24.85000038,,,,,
31/03/1930,,,,,,,24.14999962,,,,,
1/04/1930,,,,,,,25.37000084,,,,,
2/04/1930,,,,,,,25.11000061,,,,,
3/04/1930,,,,,,,25.15999985,,,,,
4/04/1930,,,,,,,25.54000092,,,,,
7/04/1930,,,,,,,25.60000038,,,,,
8/04/1930,,,,,,,25.45999908,,,,,
9/04/1930,,,,,,,25.87000084,,,,,
10/04/1930,,,,,,,25.92000008,,,,,
11/04/1930,,,,,,,25.84000015,,,,,
14/04/1930,,,,,,,25.72999954,,,,,
15/04/1930,,,,,,,25.73999977,,,,,
16/04/1930,,,,,,,25.55999947,,,,,
17/04/1930,,,,,,,25.75,,,,,
21/04/1930,,,,,,,25.29000092,,,,,
22/04/1930,,,,,,,25.5,,,,,
23/04/1930,,,,,,,25.54999924,,,,,
24/04/1930,,,,,,,25.35000038,,,,,
25/04/1930,,,,,,,25.31999969,,,,,
28/04/1930,,,,,,,24.76000023,,,,,
29/04/1930,,,,,,,24.72999954,,,,,
