Date,Small-Cap,Value,Growth,Momentum,Low Volatility,High Dividend Yield
26/05/2000,12.69808865,35.16314697,61.94997406,,,
30/05/2000,12.9510498,35.5690155,63.12678528,,,
31/05/2000,13.20401573,35.82640839,65.08399963,,,
1/06/2000,13.51089573,36.15309906,65.70339203,,,
2/06/2000,13.89656734,36.80648041,68.09414673,,,
5/06/2000,13.94425774,36.60847473,67.69773102,,,
6/06/2000,13.81570816,36.50948334,67.87120056,,,
7/06/2000,13.81362629,36.5688858,67.61105347,,,
8/06/2000,13.80948257,36.33128738,67.18988037,,,
9/06/2000,13.88413048,36.32139206,67.42523193,,,
12/06/2000,13.75970936,36.41048813,66.48381042,,,
13/06/2000,13.75142193,36.4599762,67.62342834,,,
14/06/2000,13.86960983,36.52927399,67.83399963,,,
15/06/2000,13.80118561,36.17290878,67.78447723,,,
16/06/2000,13.76801109,35.63832855,68.13131714,,,
19/06/2000,13.94218636,35.86601639,69.76644897,,,
20/06/2000,13.94633389,35.47992706,69.4444046,,,
21/06/2000,13.95619011,35.50387955,69.54332733,,,
22/06/2000,13.88565826,35.26600266,68.14305115,,,
23/06/2000,13.66162395,35.20653534,67.68452454,,,
26/06/2000,13.64711094,35.27592468,68.01911163,,,
27/06/2000,13.76534462,35.26600266,67.89523315,,,
28/06/2000,14.14702892,35.14704514,68.6882782,,,
29/06/2000,14.00597095,35.01820374,67.54824066,,,
30/06/2000,13.98108006,34.77041245,68.62633514,,,
3/07/2000,14.12421036,34.53252411,69.20877838,,,
5/07/2000,14.0474596,34.83979416,67.18883514,,,
6/07/2000,14.11384296,34.77041245,68.25456238,,,
7/07/2000,14.31919289,35.16688538,69.64247894,,,
10/07/2000,14.42498779,35.20653534,69.20877838,,,
11/07/2000,14.4042511,35.35520935,69.20877838,,,
12/07/2000,14.5722723,35.37501907,70.52228546,,,
13/07/2000,14.5930109,35.4444046,71.1047287,,,
14/07/2000,14.59508705,35.49397278,72.17043304,,,
17/07/2000,14.69050694,35.137146,72.85196686,,,
18/07/2000,14.57849216,35.04792404,71.77387238,,,
19/07/2000,14.27771568,35.08757782,70.2372818,,,
20/07/2000,14.33786869,35.35520935,71.77387238,,,
21/07/2000,14.07235146,35.08757782,70.69576263,,,
24/07/2000,13.9230051,34.88936615,69.12200165,,,
25/07/2000,13.93959522,34.9587326,69.32028961,,,
26/07/2000,13.85039711,34.82988358,68.65110016,,,
27/07/2000,13.73838329,35.00827789,67.72170258,,,
28/07/2000,13.40233707,34.41357803,65.04509735,,,
31/07/2000,13.58695889,34.72084045,65.93729401,,,
1/08/2000,13.62014198,35.00827789,66.25948334,,,
2/08/2000,13.75705242,35.36511993,65.55314636,,,
3/08/2000,13.65747929,35.45432281,66.3957901,,,
4/08/2000,13.71141434,35.8706131,66.77993011,,,
7/08/2000,13.90848064,36.20762634,67.90760803,,,
8/08/2000,13.91055584,36.09858704,68.10588074,,,
9/08/2000,13.87114239,35.88054657,67.75891876,,,
10/08/2000,13.86492157,35.95982742,66.81710815,,,
11/08/2000,13.93959522,36.31665039,66.99064636,,,
14/08/2000,14.1262846,36.63379669,68.15544891,,,
15/08/2000,14.03708363,36.51489258,68.2793808,,,
16/08/2000,14.07235146,36.19769669,68.01911163,,,
17/08/2000,14.0806551,36.43558884,69.22114563,,,
18/08/2000,14.23414803,36.3860321,69.22114563,,,
21/08/2000,14.23829937,36.49506378,69.44419861,,,
22/08/2000,14.27356625,36.61399841,69.59292603,,,
23/08/2000,14.29431057,36.51489258,70.38594818,,,
24/08/2000,14.42084312,36.43558884,70.98080444,,,
25/08/2000,14.53700924,36.39593506,70.98080444,,,
28/08/2000,14.51419067,36.57434082,71.60041809,,,
29/08/2000,14.65317345,36.39593506,71.36495209,,,
30/08/2000,14.69465542,36.42567444,70.88168335,,,
31/08/2000,14.85230827,36.79239655,72.17043304,,,
1/09/2000,14.90624142,36.71311188,72.26953125,,,
5/09/2000,14.77970123,36.75276184,71.05513,,,
6/09/2000,14.73199654,36.85187912,69.3698349,,,
7/09/2000,14.97262192,36.77258682,70.46035004,,,
8/09/2000,14.81911659,37.0104866,69.34505463,,,
11/09/2000,14.7195425,37.26816559,68.00671387,,,
12/09/2000,14.7734766,37.32765198,67.41196442,,,
13/09/2000,14.70710373,37.18888092,68.25456238,,,
14/09/2000,14.90001678,37.05010986,68.15544891,,,
15/09/2000,14.7402935,36.77258682,67.11452484,,,
18/09/2000,14.39595222,36.23733521,66.09838104,,,
19/09/2000,14.43536186,36.1580658,67.80847931,,,
20/09/2000,14.46534348,35.76059723,66.84137726,,,
21/09/2000,14.22038078,35.66115189,67.41159058,,,
22/09/2000,14.39891243,36.13848495,67.23805237,,,
25/09/2000,14.26812267,36.22799301,66.46943665,,,
26/09/2000,14.15810585,36.15838242,65.65129852,,,
27/09/2000,14.13318825,36.17825317,65.13065338,,,
28/09/2000,14.5483799,37.0135994,66.94051361,,,
29/09/2000,14.43420124,36.9340477,65.4777298,,,
2/10/2000,14.28265381,37.03348541,64.33728027,,,
3/10/2000,14.05015182,37.07328033,63.02324677,,,
4/10/2000,14.18716908,37.09315491,64.46121979,,,
5/10/2000,14.0729847,37.15283585,64.01498413,,,
6/10/2000,13.73667622,36.47659683,62.57699203,,,
9/10/2000,13.71799183,36.43681717,62.47780228,,,
10/10/2000,13.54569054,36.19814301,60.37039948,,,
11/10/2000,13.45227051,35.84015274,59.87460327,,,
12/10/2000,13.21560955,34.92525101,57.81677628,,,
13/10/2000,13.62250137,35.4920845,61.0026474,,,
16/10/2000,13.71384239,35.51198578,61.26298904,,,
17/10/2000,13.41490459,35.15397263,59.94894028,,,
18/10/2000,13.26543522,35.02470779,60.22168732,,,
19/10/2000,13.72422409,35.61142349,62.16791916,,,
20/10/2000,13.90897942,35.85009003,62.87451172,,,
23/10/2000,14.00862694,35.87993622,62.22989655,,,
24/10/2000,14.02108288,36.08876038,61.70923615,,,
25/10/2000,13.61420059,35.95949173,59.56465149,,,
26/10/2000,13.79688644,35.87993622,59.70104218,,,
27/10/2000,13.81141376,36.54621124,60.39523697,,,
30/10/2000,13.8840704,37.48100281,59.76298904,,,
31/10/2000,14.51102161,37.88872147,62.01916885,,,
1/11/2000,14.36569977,37.5605545,61.96954727,,,
2/11/2000,14.6210413,37.47104645,63.04801941,,,
3/11/2000,14.6812458,37.52077866,63.14722443,,,
6/11/2000,14.5483799,37.70972824,62.99846268,,,
7/11/2000,14.62518883,37.65005875,63.1224556,,,
8/11/2000,14.32210064,37.70972824,61.08943558,,,
9/11/2000,14.2702055,37.35172653,59.97376251,,,
10/11/2000,13.95050335,37.16276932,58.27544785,,,
13/11/2000,13.8840704,36.78487015,57.18455505,,,
14/11/2000,14.17262936,37.09315491,59.25476456,,,
15/11/2000,14.3449297,37.0135994,58.94485855,,,
16/11/2000,14.04184914,37.02354813,58.38699722,,,
17/11/2000,14.15394974,36.80476761,57.97792435,,,
20/11/2000,13.79272938,36.27770615,56.34160233,,,
21/11/2000,13.66816711,36.46666718,56.63910294,,,
22/11/2000,13.48340893,36.0390358,55.10198212,,,
24/11/2000,13.80933666,36.2379303,56.23002243,,,
27/11/2000,13.89029884,36.43681717,57.3085289,,,
28/11/2000,13.4128294,36.47659683,54.94081879,,,
29/11/2000,13.24467278,36.67549515,55.02759933,,,
30/11/2000,13.05368328,36.45672607,52.83342361,,,
1/12/2000,13.38584042,36.31748581,53.84992599,,,
4/12/2000,13.34224319,36.75504684,53.94910049,,,
5/12/2000,13.86123943,37.36164856,57.2465477,,,
6/12/2000,13.65571785,36.83460617,56.20524597,,,
7/12/2000,13.68270206,37.00366211,55.47387314,,,
8/12/2000,13.8840704,37.28209686,57.49446869,,,
11/12/2000,14.42797661,37.36164856,58.73411942,,,
12/12/2000,14.23283577,37.51082993,57.74240875,,,
13/12/2000,14.0014925,37.47993851,56.30657578,,,
14/12/2000,13.78730869,36.96118927,55.84698486,,,
15/12/2000,13.74320507,36.71178818,53.66081238,,,
18/12/2000,13.88809776,37.19063568,53.28814316,,,
19/12/2000,13.72011662,36.98114014,52.13297272,,,
20/12/2000,13.34005737,36.47237778,49.51202011,,,
21/12/2000,13.43034267,36.69184494,49.32570648,,,
22/12/2000,13.89230156,37.08090591,51.67335892,,,
26/12/2000,14.08128643,37.76925278,51.53672028,,,
27/12/2000,14.32905865,38.07850647,52.21990967,,,
28/12/2000,14.91279697,38.26805115,52.38137817,,,
29/12/2000,14.52643967,38.31792068,51.37525558,,,
2/01/2001,14.02039051,37.67947388,48.49347305,,,
3/01/2001,14.54744434,38.37779236,53.18877411,,,
4/01/2001,14.36265182,37.83908081,52.53046036,,,
5/01/2001,14.00568581,37.29040146,49.92194366,,,
8/01/2001,14.04767895,37.34029007,49.48716736,,,
9/01/2001,14.00988579,37.38017273,50.23246765,,,
10/01/2001,14.40045071,37.59965897,51.40007782,,,
11/01/2001,14.61043072,37.45998383,53.03972626,,,
12/01/2001,14.69022369,37.39016342,52.76645279,,,
16/01/2001,14.79941177,37.64953995,52.54286575,,,
17/01/2001,14.87499714,37.54977417,53.38755417,,,
18/01/2001,14.89180946,37.5797081,55.00233078,,,
19/01/2001,14.66502285,37.20062256,54.9029541,,,
22/01/2001,14.78681946,37.27045441,54.3439827,,,
23/01/2001,15.06819153,37.59965897,55.58614349,,,
24/01/2001,15.06819153,37.65951538,55.85939789,,,
25/01/2001,15.01779747,37.998703,54.87810898,,,
26/01/2001,15.03878784,37.73932266,54.53032303,,,
29/01/2001,15.25700188,38.05896759,55.25870132,,,
30/01/2001,15.29328918,38.45480728,55.45744705,,,
31/01/2001,15.21668625,38.33987045,55.13149261,,,
1/02/2001,15.30941582,38.57612228,54.91685104,,,
2/02/2001,15.10514355,38.32072067,53.19971848,,,
5/02/2001,15.15890503,38.65911484,52.95327759,,,
6/02/2001,15.31210423,38.42287827,53.12818146,,,
7/02/2001,15.39273357,38.47395706,52.43654251,,,
8/02/2001,15.16561985,38.47395706,51.74490356,,,
9/02/2001,15.05138874,38.32711411,50.18677902,,,
12/02/2001,15.41961479,38.72935104,50.687603,,,
13/02/2001,15.27178383,38.62718964,50.05955887,,,
14/02/2001,15.43977165,38.22496414,50.44911194,,,
15/02/2001,15.45456028,38.30795288,51.64950943,,,
16/02/2001,15.1521759,38.26965332,49.74953461,,,
20/02/2001,14.93043995,37.82911682,48.27088165,,,
21/02/2001,14.67913342,37.15871811,46.95121384,,,
22/02/2001,14.49502945,37.18426132,46.60142136,,,
23/02/2001,14.52324867,37.01826477,46.74451447,,,
26/02/2001,14.84981251,37.58010483,47.34869766,,,
27/02/2001,14.5057745,37.64393616,46.53783417,,,
28/02/2001,14.31225872,37.30556107,45.34535217,,,
1/03/2001,14.38079453,37.0310173,45.52026367,,,
2/03/2001,14.44933605,37.3374939,45.21816635,,,
5/03/2001,14.45336723,37.53541183,45.3612709,,,
6/03/2001,14.6213522,37.63755798,46.32318497,,,
7/03/2001,14.70870113,37.89934158,46.44243622,,,
8/03/2001,14.62806988,38.26324844,45.98928833,,,
9/03/2001,14.35660648,37.81886673,44.15621567,,,
12/03/2001,13.95703125,36.44211578,41.46706772,,,
13/03/2001,14.10232544,36.58298111,42.89915848,,,
14/03/2001,13.75656605,35.64808655,41.92056656,,,
15/03/2001,13.7121582,36.05790329,41.87281418,,,
16/03/2001,13.39870262,35.50721359,40.67940521,,,
19/03/2001,13.74311066,35.98106766,41.6341362,,,
20/03/2001,13.48076534,35.36632156,40.40094757,,,
21/03/2001,13.27222824,34.48265457,39.76446152,,,
22/03/2001,13.11750793,34.00880432,40.39298248,,,
23/03/2001,13.50094223,34.48265457,41.43525314,,,
26/03/2001,13.60857391,35.2318573,41.58639908,,,
27/03/2001,13.81711102,35.93623734,42.61272812,,,
28/03/2001,13.43367481,35.42396927,40.88627625,,,
29/03/2001,13.33949566,35.55202866,39.98723602,,,
30/03/2001,13.65566349,35.92343521,40.36912918,,,
2/04/2001,13.27222824,35.73773956,39.47008133,,,
3/04/2001,12.8524704,34.69398499,37.57654572,,,
4/04/2001,12.84708786,34.73879242,37.21056747,,,
5/04/2001,13.50632668,35.70571899,39.99520493,,,
6/04/2001,13.15383434,35.12300873,38.98478317,,,
9/04/2001,13.43367481,35.57764816,39.06431198,,,
10/04/2001,13.74580383,36.17316818,40.88627625,,,
11/04/2001,13.62875366,35.89142227,41.25223541,,,
12/04/2001,13.82383633,36.17959976,42.11151123,,,
16/04/2001,13.56686401,36.26922226,41.57047653,,,
17/04/2001,13.85746956,36.56377792,42.03990555,,,
18/04/2001,14.15883541,37.43465805,44.91205597,,,
19/04/2001,14.32835293,37.54350662,46.36006927,,,
20/04/2001,14.0996418,37.04404068,46.10545731,,,
23/04/2001,13.9516449,36.87754822,44.53809357,,,
24/04/2001,13.95030022,36.62783051,43.59928513,,,
25/04/2001,14.31490135,37.2233429,44.65746307,,,
26/04/2001,14.50863361,37.55630112,44.47446442,,,
27/04/2001,14.70909786,37.99176025,45.35758209,,,
30/04/2001,14.72794247,37.74842834,45.58831024,,,
1/05/2001,14.86382008,38.04940414,46.60669327,,,
2/05/2001,14.8248024,37.9085083,47.16361618,,,
3/05/2001,14.65528297,37.68437195,45.89861298,,,
4/05/2001,14.83824825,38.17744827,46.71011353,,,
7/05/2001,14.72524071,38.10062027,46.45551682,,,
8/05/2001,14.85171127,37.91492462,46.65442276,,,
9/05/2001,14.79251575,37.84448242,46.17706299,,,
10/05/2001,14.82614899,38.01737213,45.87473679,,,
11/05/2001,14.72119713,37.79965973,45.38144302,,,
14/05/2001,14.75349903,38.04298019,45.2780304,,,
15/05/2001,14.89342022,38.11341858,45.07911682,,,
16/05/2001,15.16922855,38.99709702,46.82151031,,,
17/05/2001,15.34950733,39.05472946,47.27500534,,,
18/05/2001,15.43694878,39.1251564,47.17156982,,,
21/05/2001,15.72352219,39.28525162,48.97759628,,,
22/05/2001,15.84864521,39.27885437,48.77072906,,,
23/05/2001,15.42349434,38.90104675,47.60120392,,,
24/05/2001,15.43426037,38.92666245,47.77622986,,,
25/05/2001,15.40466404,38.58088303,47.06018448,,,
29/05/2001,15.19612885,38.62569809,45.94633102,,,
30/05/2001,14.92301273,38.27350616,44.65746307,,,
31/05/2001,15.02795696,38.58088303,44.99954987,,,
1/06/2001,15.13289547,38.64490509,45.62807846,,,
4/06/2001,15.31990242,38.86262894,45.55649185,,,
5/06/2001,15.55937958,39.1251564,46.89309692,,,
6/06/2001,15.396595,38.71535492,46.31231308,,,
7/06/2001,15.53112984,38.63209534,47.20338821,,,
8/06/2001,15.40062809,38.47990036,46.33665466,,,
11/06/2001,15.31821251,38.31294632,45.50098419,,,
12/06/2001,15.30878162,38.33863449,45.88302231,,,
13/06/2001,15.23606682,38.00469589,45.05528641,,,
14/06/2001,14.91017437,37.42671585,43.71023178,,,
15/06/2001,14.83341122,37.45882034,43.288414,,,
18/06/2001,14.71221447,37.29827881,43.08148575,,,
19/06/2001,14.67182255,37.51019287,42.88251495,,,
20/06/2001,14.79974651,37.79919052,43.78982925,,,
21/06/2001,14.9047823,38.11385727,44.23552704,,,
22/06/2001,14.61929512,37.80561066,43.67044067,,,
25/06/2001,14.59774971,37.53588867,43.53513336,,,
26/06/2001,14.73242474,37.49092484,43.40779495,,,
27/06/2001,14.9249897,37.43955612,43.35208893,,,
28/06/2001,15.14987564,37.63222122,43.98880386,,,
29/06/2001,15.35322666,37.64507294,44.41060638,,,
2/07/2001,15.28454304,38.08174515,44.37082291,,,
3/07/2001,15.21721077,37.9468956,44.26734924,,,
5/07/2001,15.10140038,37.65790558,43.40779495,,,
6/07/2001,14.83745289,37.19554138,42.03886414,,,
9/07/2001,14.85496235,37.34322739,42.5402832,,,
10/07/2001,14.65700054,36.98360825,41.75235748,,,
11/07/2001,14.72568607,36.96434402,41.37828827,,,
12/07/2001,15.09466934,37.50378036,42.97006989,,,
13/07/2001,15.17681313,37.70285416,43.288414,,,
16/07/2001,15.01251888,37.43955612,42.43681717,,,
17/07/2001,15.20240784,37.77349854,42.9780159,,,
18/07/2001,15.04888058,37.73496628,42.63577652,,,
19/07/2001,15.1835537,37.63863373,42.72332764,,,
20/07/2001,15.2158699,37.68359375,42.81883621,,,
23/07/2001,15.06235218,37.18911362,42.03093338,,,
24/07/2001,14.83341122,36.42490005,41.21113205,,,
25/07/2001,14.88054848,36.88728333,41.99110413,,,
26/07/2001,15.1835537,37.44598389,42.61190796,,,
27/07/2001,15.2454958,37.47808075,42.6596756,,,
30/07/2001,15.26434517,37.49736023,42.6437645,,,
31/07/2001,15.2508831,37.72213364,42.79496765,,,
1/08/2001,15.31551933,37.84415054,43.04169083,,,
2/08/2001,15.33706951,37.94047165,43.37596893,,,
3/08/2001,15.30609608,37.74781418,43.07352448,,,
6/08/2001,15.07581425,37.36892319,42.58005905,,,
7/08/2001,15.07850647,37.49736023,42.5402832,,,
8/08/2001,14.85496235,37.06710815,41.6807251,,,
9/08/2001,14.91420555,37.04140854,41.68868637,,,
10/08/2001,14.95596409,37.34322739,41.87968063,,,
13/08/2001,15.06235218,37.34322739,41.92745209,,,
14/08/2001,15.15526199,37.27259827,41.83193588,,,
15/08/2001,15.19028568,37.07350922,41.35438919,,,
16/08/2001,15.31551933,37.21479797,41.25093079,,,
17/08/2001,15.16604137,36.75884247,40.47893143,,,
20/08/2001,15.22394276,37.01572037,40.88483047,,,
21/08/2001,15.03407001,36.73316193,40.14464951,,,
22/08/2001,15.18758678,36.94506836,40.45503998,,,
23/08/2001,15.03002739,36.93866348,40.52669525,,,
24/08/2001,15.23336792,37.28543472,41.43399429,,,
27/08/2001,15.20778561,37.16984558,41.3066597,,,
28/08/2001,15.06235218,36.67534637,40.69380951,,,
29/08/2001,15.02328873,36.36068726,40.17647552,,,
30/08/2001,14.91152382,35.94326401,39.2771225,,,
31/08/2001,14.976161,36.1680336,39.29304504,,,
4/09/2001,14.90748215,36.24507904,39.44427872,,,
5/09/2001,14.78897667,36.09095383,39.17367172,,,
6/09/2001,14.51021481,35.3652916,38.15493393,,,
7/09/2001,14.26377964,34.96713638,37.24761581,,,
10/09/2001,14.06851387,34.9093399,37.77290726,,,
17/09/2001,13.36555958,33.52220535,35.81500244,,,
18/09/2001,13.06929493,33.29102707,35.29767227,,,
19/09/2001,12.81343269,32.6873703,34.85995102,,,
20/09/2001,12.32190418,31.75620079,33.66611481,,,
21/09/2001,12.07950497,31.32592773,33.0294075,,,
24/09/2001,12.51043701,32.09655762,34.38241959,,,
25/09/2001,12.65182972,32.36628342,34.74055099,,,
26/09/2001,12.45387077,32.48830795,34.44607162,,,
27/09/2001,12.59123611,32.79654694,34.5813942,,,
28/09/2001,12.86056805,33.42588043,35.41705704,,,
1/10/2001,12.62624836,33.47753525,35.40032196,,,
2/10/2001,12.79129601,33.97470093,35.75911331,,,
3/10/2001,13.21236801,34.34918213,36.77168274,,,
4/10/2001,13.25015163,34.23942947,36.85140991,,,
5/10/2001,13.25420856,33.99407578,37.04277039,,,
8/10/2001,13.12194443,33.74871826,36.8115387,,,
9/10/2001,13.03017139,33.76808548,36.45277786,,,
10/10/2001,13.37701035,34.37499619,37.28197479,,,
11/10/2001,13.73329926,34.60744095,38.29454041,,,
12/10/2001,13.58755016,34.4008255,38.20683289,,,
15/10/2001,13.64692688,34.2975235,38.15899277,,,
16/10/2001,13.78188992,34.63328171,38.44604111,,,
17/10/2001,13.4296484,34.1102829,37.50520706,,,
18/10/2001,13.33382988,33.6970787,37.25804901,,,
19/10/2001,13.51467228,33.81973648,37.69654846,,,
22/10/2001,13.68202114,34.22650528,38.29454041,,,
23/10/2001,13.54976177,34.0521965,38.17495728,,,
24/10/2001,13.59969234,33.88428497,38.17495728,,,
25/10/2001,13.83992386,34.34918213,38.93239975,,,
26/10/2001,13.91549778,34.45894623,39.04401016,,,
29/10/2001,13.61453915,33.76808548,37.99952698,,,
30/10/2001,13.41480923,33.34840012,37.25804901,,,
31/10/2001,13.5983448,33.35486984,37.29792404,,,
1/11/2001,13.78323841,33.82619476,38.15899277,,,
2/11/2001,13.75084496,34.0521965,38.31845856,,,
5/11/2001,13.9478817,34.31043243,38.9483223,,,
6/11/2001,14.03965092,34.78822708,39.84132767,,,
7/11/2001,14.02211094,34.76885986,39.78551102,,,
8/11/2001,13.92089367,34.71075058,39.73766327,,,
9/11/2001,13.90740108,34.80114365,39.86523056,,,
12/11/2001,13.96813107,34.62036514,39.76158905,,,
13/11/2001,14.19485474,35.28538895,40.74225616,,,
14/11/2001,14.32036686,35.30475998,40.78215408,,,
15/11/2001,14.23129749,35.3757782,40.76618195,,,
16/11/2001,14.24749565,35.28538895,40.67049789,,,
19/11/2001,14.37300205,35.67923355,41.14093018,,,
20/11/2001,14.37840748,35.52429199,40.72631836,,,
21/11/2001,14.30552292,35.29184723,40.58280182,,,
23/11/2001,14.50931072,35.76965332,40.88578796,,,
26/11/2001,14.54169559,35.76317978,41.41999054,,,
27/11/2001,14.52820683,35.5953064,41.26849365,,,
28/11/2001,14.26638222,35.001297,40.41535568,,,
29/11/2001,14.55924606,35.27892685,40.93362045,,,
30/11/2001,14.49446869,35.22082138,40.75819778,,,
3/12/2001,14.44048309,35.02712631,40.47117996,,,
4/12/2001,14.79137421,35.4597168,40.96549988,,,
5/12/2001,15.19219875,36.06018829,42.07375717,,,
6/12/2001,15.29611111,36.08600998,41.99401093,,,
7/12/2001,15.25022507,36.02144623,41.49174118,,,
10/12/2001,14.96816444,35.49845886,40.72631836,,,
11/12/2001,15.01539993,35.36932373,40.70239639,,,
12/12/2001,15.01810074,35.38223648,40.75023651,,,
13/12/2001,14.8048687,34.84634018,39.84132767,,,
14/12/2001,14.9357748,34.98058701,40.37058258,,,
17/12/2001,15.18834972,35.04543686,40.713871,,,
18/12/2001,15.33024597,35.49289322,41.11301041,,,
19/12/2001,15.31537533,35.83013153,41.15293503,,,
20/12/2001,15.07483482,35.68745804,40.5941124,,,
21/12/2001,15.35050964,35.73932648,41.01721954,,,
24/12/2001,15.46268272,35.77176285,40.84158707,,,
26/12/2001,15.62078953,35.8820076,41.06512833,,,
27/12/2001,15.68566322,36.14789581,41.32058334,,,
28/12/2001,15.68701172,36.29056549,41.27267838,,,
31/12/2001,15.45998287,35.92742538,40.66596222,,,
2/01/2002,15.46808434,36.20627213,41.06512833,,,
3/01/2002,15.73295879,36.48511505,41.56803894,,,
4/01/2002,15.93567562,36.79641342,41.71176529,,,
7/01/2002,15.73026276,36.6537323,41.36048508,,,
8/01/2002,15.85999107,36.40729141,41.11301041,,,
9/01/2002,15.74512959,36.24517059,41.05714035,,,
10/01/2002,15.78431416,36.19977951,41.11301041,,,
11/01/2002,15.58431339,35.94687271,40.83364105,,,
14/01/2002,15.32889938,35.72636032,40.56219101,,,
15/01/2002,15.46538448,35.97929001,40.63403702,,,
16/01/2002,15.21672821,35.44103241,39.91554642,,,
17/01/2002,15.36538029,35.75231552,40.51428223,,,
18/01/2002,15.204566,35.59666443,39.93951416,,,
22/01/2002,15.03023911,35.34374237,39.58823776,,,
23/01/2002,15.32213402,35.59666443,39.78782654,,,
24/01/2002,15.41944027,35.81066895,39.96346664,,,
25/01/2002,15.42619705,35.95983505,40.05128098,,,
28/01/2002,15.5383606,35.8560524,39.91554642,,,
29/01/2002,15.2951107,34.85736465,39.01346588,,,
30/01/2002,15.48024845,35.23999405,39.45254135,,,
31/01/2002,15.69647598,35.71339035,39.88361359,,,
1/02/2002,15.55998516,35.47344589,39.75588989,,,
4/02/2002,15.27348709,34.74712753,38.50252914,,,
5/02/2002,15.21267891,34.42286682,38.56642914,,,
6/02/2002,14.98969746,34.11158371,38.50252914,,,
7/02/2002,14.84375,34.28668213,38.05548477,,,
8/02/2002,15.12888336,34.87681961,38.71809387,,,
11/02/2002,15.30456543,35.31132126,39.36470795,,,
12/02/2002,15.31808186,35.20756912,39.25296021,,,
13/02/2002,15.44377136,35.47344589,39.63613892,,,
14/02/2002,15.33565235,35.3696785,39.45254135,,,
15/02/2002,15.26538467,35.21403122,38.93362808,,,
19/02/2002,15.0315876,34.63687134,38.04748535,,,
20/02/2002,15.20996284,35.0065155,38.44667053,,,
21/02/2002,14.9369936,34.78604126,37.86390305,,,
22/02/2002,15.13564396,34.89625931,38.00756836,,,
25/02/2002,15.32754612,35.63558197,38.72606659,,,
26/02/2002,15.37213802,35.72636032,38.62229919,,,
27/02/2002,15.48565769,35.75880814,38.50252914,,,
28/02/2002,15.37213802,35.89496994,38.43867874,,,
1/03/2002,15.69377804,36.52403259,39.42060089,,,
4/03/2002,16.00054169,37.13361359,40.27480698,,,
5/03/2002,15.97351456,37.04284286,40.04330063,,,
6/03/2002,16.207304,37.61351395,40.49033737,,,
7/03/2002,16.21271515,37.46437836,40.32268906,,,
8/03/2002,16.33028221,37.52099609,40.70796585,,,
11/03/2002,16.36532021,37.625103,40.60404968,,,
12/03/2002,16.33420944,37.70969009,40.60404968,,,
13/03/2002,16.21517181,37.44290543,40.20441437,,,
14/03/2002,16.28145981,37.41035843,40.01258087,,,
15/03/2002,16.33150291,37.82683563,40.46816635,,,
18/03/2002,16.50192642,37.82683563,40.52413177,,,
19/03/2002,16.57361603,38.05458832,40.60404968,,,
20/03/2002,16.36260986,37.53400421,39.8207283,,,
21/03/2002,16.52357864,37.52099609,40.02856445,,,
22/03/2002,16.46811295,37.41687393,39.84471512,,,
25/03/2002,16.29226875,36.96786499,39.18131256,,,
26/03/2002,16.48840332,37.15007019,39.30120087,,,
27/03/2002,16.63719559,37.45591354,39.52501678,,,
28/03/2002,16.56821251,37.59257126,39.70084381,,,
1/04/2002,16.57632065,37.35181046,39.6369133,,,
2/04/2002,16.48840332,37.35181046,39.14134979,,,
3/04/2002,16.38290024,36.96136475,38.72572327,,,
4/04/2002,16.29903603,37.0264473,38.77366257,,,
5/04/2002,16.4234848,36.9939003,38.42996597,,,
8/04/2002,16.59661674,37.19562149,38.49391174,,,
9/04/2002,16.61689949,37.04597473,38.08627701,,,
10/04/2002,16.90772057,37.4624176,38.67775726,,,
11/04/2002,16.67777443,36.74662018,37.58272934,,,
12/04/2002,17.00916672,36.8507309,37.86247253,,,
15/04/2002,16.93476486,36.62947464,37.64666748,,,
16/04/2002,17.29997826,37.41687393,38.57382965,,,
17/04/2002,17.22017479,37.41687393,38.42996597,,,
18/04/2002,17.1890564,37.33879089,38.49391174,,,
19/04/2002,17.20258904,37.40383911,38.40598297,,,
22/04/2002,17.03215981,36.86374664,37.80653381,,,
23/04/2002,17.08895683,36.77265549,37.34293365,,,
24/04/2002,16.94152451,36.51887131,37.03920364,,,
25/04/2002,17.0429821,36.44726944,37.14311218,,,
26/04/2002,16.80627251,36.24557877,36.16796494,,,
29/04/2002,16.77921104,35.82909393,35.94417953,,,
30/04/2002,17.09574127,36.20000839,36.39176941,,,
1/05/2002,17.14578056,36.55790329,36.63955688,,,
2/05/2002,17.22017479,36.69454575,36.30384827,,,
3/05/2002,17.19176483,36.59043503,35.76831818,,,
6/05/2002,16.88066292,35.93321228,35.02498245,,,
7/05/2002,16.69130325,35.80957031,34.76921844,,,
8/05/2002,17.07814598,36.61647415,36.62357712,,,
9/05/2002,16.82249832,36.34315491,35.95215225,,,
10/05/2002,16.53439522,35.93971634,35.19282913,,,
13/05/2002,16.70482063,36.4668045,35.95215225,,,
14/05/2002,17.2458744,37.0329361,36.9992485,,,
15/05/2002,17.28914642,36.91582108,36.7514534,,,
16/05/2002,16.97669983,37.06546783,36.96728134,,,
17/05/2002,17.06596756,37.15007019,37.43883133,,,
20/05/2002,16.873909,36.80518341,36.90330505,,,
21/05/2002,16.57226563,36.60346222,36.13599396,,,
22/05/2002,16.55332565,36.74662018,36.32783508,,,
23/05/2002,16.82655907,37.1435585,36.71149063,,,
24/05/2002,16.569561,36.7531395,36.20793915,,,
