Date,Materials,Communications,Energy,Financials,Industrials,Technology,Cons. Staples,Real Estate,Utilities,Healthcare,Cons. Discretionary
20/09/2000,11.17591763,,20.87978172,11.69623947,20.63912773,40.38515472,14.83793259,,14.49211693,21.0676384,19.46693802
21/09/2000,11.13621426,,20.71885872,11.56511593,20.70396805,39.5559845,15.23256111,,14.60026932,21.26496315,20.18792915
22/09/2000,11.11636543,,20.58810997,11.78802586,20.55268288,38.43416977,15.74557114,,14.97107029,21.07924461,20.05350494
25/09/2000,11.08658981,,20.27631378,11.97815704,21.15780258,37.62939835,15.60744762,,15.07922077,21.39264297,19.74798965
26/09/2000,10.97741318,,20.75908279,11.8994875,21.17942238,36.8368187,15.46933365,,15.29551792,21.39264297,19.30805779
27/09/2000,10.92778778,,21.15133286,11.90604115,21.0065403,36.58075714,15.47920227,,15.23371601,21.03281021,19.49136925
28/09/2000,11.25531864,,21.07086945,12.20761967,21.2874794,37.84888077,15.71596622,,15.7281189,21.64801216,19.79686928
29/09/2000,11.54314995,,21.09099579,12.16828442,21.13619614,36.19052887,15.77516651,,15.95986938,21.58997726,19.46693802
2/10/2000,11.27517509,,21.52347183,12.33874512,20.92008209,35.9222908,15.74557114,,16.05257416,21.86855125,19.1614151
3/10/2000,11.90046501,,21.51341248,12.32563496,21.33070755,34.97118759,15.74557114,,15.85171986,21.94980431,19.30805779
4/10/2000,12.00964451,,20.87978172,12.16828442,21.48198509,35.91011047,15.61732101,,15.85171986,22.12392044,19.65023804
5/10/2000,11.89054298,,20.84960175,12.28629684,21.50359917,35.39797974,15.98234463,,15.99076939,22.3212471,19.39360619
6/10/2000,11.79129219,,20.75908279,11.7749157,20.92008209,34.66635132,15.89355755,,15.91352272,21.79891396,18.78259468
9/10/2000,11.821064,,21.08093071,11.59133625,21.04974747,34.47125626,15.82449818,,15.91352272,21.65961456,18.90479279
10/10/2000,11.88061619,,21.55364418,11.25697231,20.76880074,33.45918655,16.05140114,,15.8826189,21.68284416,18.9170208
11/10/2000,11.56300354,,21.75479507,11.27664089,20.40139008,32.38616943,16.03167534,,15.63542747,21.13728142,18.37932205
12/10/2000,11.35457897,,22.08669853,10.62102413,19.9367485,31.26433754,16.13032532,,15.41912556,20.42922401,17.09619331
13/10/2000,11.09651566,,21.24185371,11.17174625,20.55268288,33.89816284,15.93301487,,15.65087795,20.81227112,17.45058441
16/10/2000,11.08658981,,21.04070854,11.2700882,20.83363533,33.36163712,16.15992355,,15.7435751,20.61494064,17.75608826
17/10/2000,10.98733425,,21.05075645,10.96194744,20.27173615,32.48370743,16.29804802,,15.95215034,19.59348297,17.26727676
18/10/2000,11.11636543,,20.76914215,10.8373785,19.90432739,31.97156906,16.28818703,,15.82082272,19.91849518,17.59722328
19/10/2000,11.09651566,,20.86971664,11.34876537,20.25012016,34.81266403,15.99221611,,15.7435751,20.15065002,18.31821823
20/10/2000,10.94763279,,21.28208733,11.39465332,20.35818481,35.3370018,16.10073853,,15.65859318,20.56851196,17.98826981
23/10/2000,11.02703285,,20.94012451,11.20452499,20.59589958,35.11751175,16.26844978,,15.99076939,20.87031174,18.09825516
24/10/2000,11.47367477,,20.58810997,11.48644352,20.92008209,34.43467331,16.31778336,,15.92124653,20.9167366,18.11047173
25/10/2000,11.39427567,,20.08522034,11.55200195,20.53107262,32.00816727,16.70253944,,15.82082272,20.54529762,17.84162331
26/10/2000,11.59278011,,20.17574501,11.1782999,20.63912773,32.77636337,16.73213768,,15.76673508,20.83548164,17.7805233
27/10/2000,11.55308056,,20.03492928,11.54544449,20.62831879,33.05680847,16.54469109,,16.12982368,21.0212059,17.95161438
30/10/2000,12.4662075,,20.376894,11.96504211,20.85524559,32.60564041,16.92945099,,16.75555038,21.42746925,18.40376472
31/10/2000,12.55554008,,20.5177021,12.06338787,21.61165619,34.11764526,16.87025833,,16.88686562,21.91498756,19.22252464
1/11/2000,12.45628452,,21.18151474,12.01093197,21.63326645,33.45918655,16.8505249,,16.78645515,22.06588173,19.38138771
2/11/2000,12.36695576,,20.43723869,12.06994057,21.59004021,34.32494354,16.72227478,,16.7941761,22.26320648,19.55246735
3/11/2000,12.38680363,,20.35678101,12.03716183,21.4171505,34.58099747,16.63348007,,16.71692085,22.18195915,19.27140045
6/11/2000,12.39673042,,20.43723869,12.20106506,21.61165619,34.04448318,16.9491787,,16.63967323,22.33285332,19.52802658
7/11/2000,12.54560947,,20.59816742,12.16172409,21.69809914,34.28835297,16.78146553,,16.6628437,22.4257164,19.33250046
8/11/2000,12.68456268,,20.7993145,11.94537735,21.55761909,32.48370743,17.16622734,,16.74781609,22.23998642,19.55246735
9/11/2000,12.50590992,,20.57805443,12.03060341,21.69809914,32.00816727,17.18595314,,16.84052086,21.21853828,18.79481506
10/11/2000,12.32725525,,20.63839722,11.8994875,21.20103645,30.2400856,17.27475548,,16.87142181,21.13728142,17.92716408
13/11/2000,12.37688351,,20.47746277,11.61756802,20.81202698,30.14253998,16.76172829,,16.94867134,20.68458748,18.42820168
14/11/2000,12.47613716,,20.59816742,11.68312931,21.22263908,31.77647781,16.96891403,,16.65512466,21.18371582,18.9781189
15/11/2000,12.54560947,,21.00047112,11.59133625,21.26586533,31.99596405,17.00838089,,16.63967323,21.28817558,19.1614151
16/11/2000,12.16844749,,21.08093071,11.55200195,21.37393379,30.97170258,17.04783058,,16.83279991,21.03281021,18.95368385
17/11/2000,12.15852261,,20.90995216,11.46021461,21.2874794,31.21556664,17.04783058,,16.57787132,20.89352608,18.94144821
20/11/2000,12.01956558,,20.80937958,11.11929321,20.98491287,29.94744873,16.99850655,,16.74010086,20.77745247,18.47708511
21/11/2000,11.9203167,,21.28208733,11.1455183,21.2442646,30.09374619,17.28460693,,16.57787132,20.28992844,18.33043289
22/11/2000,11.91039371,,20.94012451,10.87671471,20.89846611,28.99634552,17.22542381,,16.70146561,20.09259987,18.13491631
24/11/2000,12.06919003,,21.24185371,10.95538807,21.2442646,30.14253998,17.04783058,,16.67056465,20.18546677,18.25711632
27/11/2000,12.06919003,,21.07086945,11.1061821,21.2874794,29.97183037,17.39313316,,16.55470085,20.31314659,18.9170208
28/11/2000,12.08904839,,21.05075645,11.22419643,21.01732826,28.76465797,17.58058739,,16.7941761,20.05778503,18.84368706
29/11/2000,12.36695576,,20.12545776,11.49955177,21.19022942,28.63054085,17.75815773,,16.90232277,20.10420799,19.11253929
30/11/2000,12.23792744,,19.44153786,11.44710255,20.87686157,27.11853409,17.45232773,,16.87915039,19.91849518,18.74593353
1/12/2000,12.64485645,,19.87400818,11.38153839,21.06055641,27.47213936,17.19582748,,16.55470085,20.05778503,18.7703743
4/12/2000,13.31978703,,20.21597672,11.32908726,21.63326645,27.31362915,17.52139091,,16.73236847,20.06938362,19.47914696
5/12/2000,13.41903877,,19.79354668,11.80113697,22.42209244,29.89866638,17.38326645,,16.84052086,20.59172821,19.94351959
6/12/2000,13.12127686,,19.6326313,11.7486887,21.97904396,29.06950188,17.04783058,,16.90232277,20.81227112,19.82131195
7/12/2000,12.72426701,,19.9544754,11.7749157,21.91422081,28.10621071,17.29447556,,16.89459419,20.46404648,19.55246735
8/12/2000,12.942626,,19.94441414,12.11583233,22.29242134,29.41092491,17.22542381,,16.48516655,20.90513039,19.76022148
11/12/2000,12.942626,,20.00476456,12.21417332,22.54094887,30.52053833,16.98863792,,16.53151512,21.12566948,19.51581192
12/12/2000,12.88306999,,20.23608971,12.06994057,22.20597458,29.89866638,17.05770111,,16.57787132,21.1721077,19.55246735
13/12/2000,12.98232555,,20.27631378,12.07649994,21.81695938,28.63054085,17.44246674,,16.98729706,21.28817558,19.1614151
14/12/2000,12.86322308,,19.65274048,11.72902012,21.35231781,28.19155693,17.3142128,,16.88686562,21.10245705,19.100317
15/12/2000,12.68456268,,19.88298607,11.6802702,21.00717354,27.06976128,17.23624039,,16.74087524,20.56851196,18.59685135
18/12/2000,12.87244129,,20.49833488,12.02245331,21.39778709,26.53323746,17.3351841,,16.71152115,20.45612907,19.00114059
19/12/2000,13.27979565,,20.85141373,11.8908453,21.028862,25.75285149,17.50339699,,16.13147926,20.47935104,18.54785728
20/12/2000,12.7807827,,20.2360611,11.77897453,20.33441925,23.82626534,17.54297256,,15.98254871,19.55057907,18.32734108
21/12/2000,13.23905468,,20.38737297,12.0553503,20.45377159,23.8994236,17.48360252,,15.88849068,19.68989563,18.89088058
22/12/2000,13.92137623,,20.65974045,12.15405941,20.9420681,25.54556084,17.41434097,,16.13931847,20.02657509,19.20939636
26/12/2000,13.88063908,,21.52728462,12.37121868,21.18078041,25.11877441,17.76064873,,16.59394646,20.061409,18.84187698
27/12/2000,14.10468578,,21.50712013,12.45018196,21.52801514,25.36265564,17.87938309,,16.59394646,20.13106537,19.74844551
28/12/2000,14.23708344,,21.86017799,12.57520771,21.84268379,25.24071884,18.14653778,,16.46070099,20.47935104,19.99345589
29/12/2000,13.96211338,,21.42641068,12.42385769,21.70162964,24.4359436,18.08716774,,16.64882088,20.24715614,20.06695938
2/01/2001,13.68714523,,21.47684097,12.07509232,20.73588753,23.0214901,17.84970093,,16.39798546,19.42287827,20.03021049
3/01/2001,13.76862049,,20.82114029,12.72655869,21.63651466,26.72833443,17.02845764,,16.05309677,20.95534325,21.61057281
4/01/2001,14.22689533,,20.17552757,12.50282574,21.8101368,26.99658585,16.35563278,,15.80227089,21.5706501,21.91684341
5/01/2001,13.93156719,,20.60930634,12.23960686,21.18078041,25.36265564,16.46447182,,15.64549637,20.99016762,21.19404793
8/01/2001,13.9723053,,20.53868294,12.11458111,21.00717354,25.28948975,16.57330704,,15.88065243,20.6883297,20.91227531
9/01/2001,13.40199947,,20.12508774,11.91058254,21.07227898,25.85040283,16.75141144,,15.95119667,20.94373512,20.74075699
10/01/2001,13.52420616,,20.25622368,12.1079998,21.26758575,26.63079262,16.65246582,,15.91200829,21.10627365,20.87552643
11/01/2001,13.15758514,,20.47815704,12.13432121,21.52801514,27.75259399,16.32594299,,15.54360199,21.58226776,21.05928612
12/01/2001,12.85207558,,20.3470211,11.90400124,21.46290779,27.33801079,16.30615425,,15.66118145,21.87250328,21.04703522
16/01/2001,13.27979565,,20.33692741,12.11458111,21.6690731,27.02097511,16.53372955,,15.41034412,22.10469818,21.53707123
17/01/2001,13.2085104,,20.2360611,12.13432121,21.63651466,27.85014534,16.34573174,,15.44953918,22.26722908,21.24304581
18/01/2001,13.13721943,,19.85272217,11.95664883,21.77758598,29.31336594,16.47435951,,15.72388363,22.19757462,20.92452621
19/01/2001,12.77059841,,19.76191711,11.87109756,21.54971695,29.71575737,16.34573174,,15.67685223,21.6519146,20.09147072
22/01/2001,12.87244129,,19.97377205,12.08167839,21.50630951,29.1670475,16.44468307,,15.64549637,21.50099564,20.85101509
23/01/2001,12.91318035,,20.28649902,12.20012283,21.78842735,29.65480232,16.55351067,,15.62982464,22.00021362,21.096035
24/01/2001,12.96408939,,20.26632309,12.27251053,21.6690731,30.02059555,16.49415398,,15.65333652,21.79124451,21.12053871
25/01/2001,13.13721943,,20.87158966,12.38437653,21.65821457,28.97195053,16.84045982,,15.76307201,21.75640678,21.45131111
26/01/2001,13.00483227,,20.51851463,12.43043995,21.30014992,29.1670475,16.67225266,,15.61414242,21.53582191,21.21853828
29/01/2001,12.96368504,,20.34984589,12.44070339,21.38911819,29.77965546,16.53412819,,15.85745525,21.88921928,21.63997459
30/01/2001,13.4525156,,20.5241642,12.55020046,21.73635101,29.84989357,16.72410011,,15.85745525,21.84463882,21.70270348
31/01/2001,13.58938313,,20.74367523,12.39437962,21.7849617,29.10852242,16.7684269,,15.71196842,21.71089745,22.40051079
1/02/2001,13.66107941,,20.47896385,12.41122437,21.50022697,29.0929184,16.91407013,,15.90259361,22.00067139,22.36915779
2/02/2001,13.61545277,,20.82114029,12.44492054,21.43078423,27.81307411,17.02172661,,15.72702503,21.74061966,21.94576645
5/02/2001,13.73928928,,21.24080467,12.52914619,21.53495598,27.64138603,17.00906181,,15.84239769,21.7257576,21.82031631
6/02/2001,13.62197495,,21.37638283,12.28487778,21.63911247,27.80526733,17.08505249,,15.93771839,21.74804497,21.8438282
7/02/2001,13.62197495,,21.43447685,12.2553978,21.45162582,27.08731651,17.11671257,,15.94272804,21.95609856,21.89087868
8/02/2001,13.43947887,,21.5506897,12.22171021,21.42384529,26.68930817,17.06605721,,16.08320045,22.08984184,21.24795151
9/02/2001,13.42643833,,21.89932442,12.27224445,20.91689301,25.45629501,17.20536995,,16.06313133,21.73319244,20.97352791
12/02/2001,13.42643833,,21.60879135,12.44492054,21.15995407,25.67481041,17.351017,,16.0781765,21.91150856,21.56157684
13/02/2001,13.38733959,,21.56360435,12.37332535,21.38216972,25.23779678,17.11671257,,16.21363068,21.93380356,21.85167885
14/02/2001,13.23742962,,21.40866089,12.23013306,21.15995407,25.83089447,16.95840454,,15.94272804,21.69603539,21.63997459
15/02/2001,13.74580956,,21.13104248,12.23013306,21.52106667,26.61127663,16.80643272,,15.96781445,21.78520203,21.6321373
16/02/2001,13.43947887,,21.31826973,12.23434258,20.88911629,24.96465302,16.86341095,,16.05811501,21.68860817,21.35771751
20/02/2001,13.39385319,,21.19561386,11.78371525,20.96550941,23.62239456,16.94573212,,16.13336182,21.66631508,21.63997459
21/02/2001,13.16573429,,21.05356216,11.43416309,20.70855331,23.0214901,16.89507294,,15.94272804,21.55486488,20.70695305
22/02/2001,13.26350212,,20.9502697,11.51417732,20.51410484,23.06050491,16.7684269,,16.11329651,21.14620972,20.38548851
23/02/2001,13.1983223,,20.68557167,11.45942974,20.48633194,22.88882065,16.64177132,,16.02299309,21.0867691,20.72263527
26/02/2001,13.68714523,,20.91153145,11.71211815,20.89606285,23.25559616,16.80009079,,16.20359421,21.19820976,21.35771751
27/02/2001,13.70670605,,20.78241348,11.83846569,20.84745026,22.36595726,16.81275558,,16.22365952,21.57715988,21.24795151
28/02/2001,13.76536179,,20.49188614,11.56050777,20.47938347,21.85871124,16.86975098,,16.0380497,21.29480553,20.80103874
1/03/2001,13.77839565,,20.7243042,11.57314014,20.33356094,22.47520828,16.71144295,,15.86246586,21.22050858,20.46389389
2/03/2001,14.10427666,,21.19561386,11.58998489,20.45161438,21.69482994,16.86975098,,15.90259361,21.25766563,20.62070274
5/03/2001,14.35846615,,21.31181335,11.53102303,20.70855331,22.16305542,16.80643272,,15.8725071,21.13877487,20.40116501
6/03/2001,14.32588005,,21.42156601,11.5647192,21.00717354,23.09952545,16.46447182,,15.85243225,21.21307945,20.91864014
7/03/2001,14.74953175,,21.87995338,11.80897999,21.25717926,23.13074493,16.35681725,,15.77718258,21.30967331,21.43613052
8/03/2001,14.80167198,,22.09947014,11.85530949,21.38911819,22.67031288,16.49612999,,16.07315826,21.42855835,21.78110504
9/03/2001,14.67784023,,21.99617004,11.58156395,20.93772888,21.18757057,16.59745216,,15.79224205,21.24280167,21.56157684
12/03/2001,14.09125042,,21.26662445,11.01300907,19.79187393,20.05600166,16.08451843,,15.97283173,20.18029404,20.76182938
13/03/2001,13.97393036,,21.01482201,11.3078146,19.81966019,21.05490685,16.00220108,,15.60160065,20.18771172,20.6677494
14/03/2001,13.61545277,,20.69847488,10.78559494,19.40299416,20.53985023,15.60957623,,15.06482792,19.80134583,20.22083473
15/03/2001,13.3156395,,20.71139336,11.1098814,19.31270409,20.29792976,15.62858105,,15.33070278,20.38832855,20.44821167
16/03/2001,13.25932884,,20.36623192,10.96494389,18.81057358,19.85310745,15.43932152,,15.20693016,20.1170845,20.03417206
19/03/2001,13.57362747,,20.6252594,11.09171009,19.18665695,20.46960831,15.61715412,,15.39891338,20.1170845,20.26986504
20/03/2001,13.65220165,,20.80658913,10.78324986,18.79665947,19.48632622,15.24243546,,15.17662239,19.69348717,20.31700706
21/03/2001,13.22659397,,20.21081924,10.47057152,18.3091507,19.57997704,14.86137676,,14.83812809,19.17328072,20.19130898
22/03/2001,12.80752468,,19.61504936,10.20014381,17.81468582,20.47741508,14.70894432,,14.65118694,18.74968529,19.56278229
23/03/2001,12.93193817,,19.77046585,10.63113594,18.16987228,20.91443443,15.05825996,,14.62593651,19.17328072,19.78276825
26/03/2001,13.06289577,,20.02949524,10.80015564,18.49719238,20.64129829,15.26149273,,15.11093521,19.5077076,20.12845421
27/03/2001,13.39028263,,20.1395874,11.10438538,18.79665947,21.304636,15.60444164,,15.66666603,20.08735847,20.56842041
28/03/2001,13.35099983,,19.84817123,11.04522896,18.45540047,19.72824669,15.6489048,,15.33323002,19.67119598,20.23058891
29/03/2001,13.18729591,,19.42725182,11.01987267,18.45540047,19.47071457,15.68700695,,15.6919384,19.9164257,20.42700768
30/03/2001,13.07599258,,19.8805542,11.21424389,18.51807404,19.35364723,15.69971275,,15.80813122,19.93129349,20.49771309
2/04/2001,13.14801788,,19.51143265,11.26494598,18.38576126,18.88542175,15.49012947,,15.85865879,19.68605423,20.50556183
3/04/2001,12.87955379,,18.97394753,10.88465977,17.61968422,17.62118912,15.20433426,,15.78287315,19.24759483,19.814188
4/04/2001,13.12837505,,19.31068802,10.61846161,17.7032547,17.28562546,15.40121555,,15.84349918,19.36649513,20.02631569
5/04/2001,13.56052589,,19.8157959,11.00719452,18.73398209,19.11172485,15.55998516,,15.73740578,19.84955788,20.47413445
6/04/2001,13.40338516,,19.84169579,10.76212406,18.35790634,18.22209358,15.50917721,,15.44438267,19.76037216,20.4112854
9/04/2001,13.62601089,,20.30795288,10.75790119,18.68523026,18.26891899,15.64254665,,15.78287315,20.00561523,20.22273254
10/04/2001,14.22186089,,20.65763092,11.07057858,19.2354126,19.49412727,15.62349796,,16.11126328,20.39947701,20.42700768
11/04/2001,14.04506683,,20.28852654,11.16353893,19.01951599,20.20428085,15.32500935,,15.89401913,20.15424156,20.1991539
12/04/2001,13.97958851,,20.5022316,11.24805069,19.39558411,20.71153069,15.52823448,,15.8839159,20.13938141,19.85346603
16/04/2001,14.00577736,,20.90372467,11.16776562,19.36076736,20.21208191,15.52823448,,16.13652229,20.28056908,19.947752
17/04/2001,13.98614216,,21.01381493,11.26072311,19.60451508,20.4227829,15.87119675,,16.51037788,20.62985611,20.22273254
18/04/2001,14.56889534,,20.90372467,11.73396492,20.44719315,22.28011322,15.71875668,,16.16683578,21.45475578,21.46406364
19/04/2001,14.33317184,,20.54108047,11.79734898,20.51683807,23.68481445,15.65525436,,16.19714928,21.47704124,21.52692032
20/04/2001,14.29388332,,20.76125145,11.59452915,20.46112061,23.41167641,15.48377705,,16.00516891,21.53649139,21.29907036
23/04/2001,14.19566822,,21.3116951,11.4508667,20.14772606,22.11623192,15.55998516,,16.04053307,21.03859138,21.15766144
24/04/2001,14.26114368,,21.35054779,11.39171505,19.94576263,21.77285957,15.27418995,,16.11631584,21.09804344,20.78839684
25/04/2001,14.20876312,,21.65490913,11.51424503,20.41236877,22.15525436,15.6806612,,16.39923477,21.34328651,20.80411339
26/04/2001,14.66711521,,22.08230591,11.56072807,20.69790649,21.84309959,15.82672882,,16.54574013,21.61081505,21.32264519
27/04/2001,14.68021202,,21.9333744,11.81002712,20.85111618,22.13964653,15.91564846,,16.5558548,21.40273285,21.83331871
30/04/2001,14.47067738,,21.9333744,11.61988449,20.63522911,22.48301888,16.00455666,,16.57100677,21.40273285,21.448349
1/05/2001,14.63437366,,21.79089928,11.71706676,20.82326698,23.0214901,16.18239212,,16.72762299,21.73714828,21.6840477
2/05/2001,14.63437366,,20.94257355,11.81002712,20.8302269,23.48191833,16.08711433,,16.51543427,21.80403709,21.85688972
3/05/2001,14.60817719,,20.83896446,11.81425285,20.52380562,22.73273659,16.00455666,,16.30324745,21.38043785,21.60547638
4/05/2001,14.85699749,,21.1692276,11.95792389,20.83719063,23.06050491,16.14429092,,16.46996307,21.44731712,21.80189514
7/05/2001,14.68021202,,21.22750854,11.88185978,20.91380119,23.03709412,16.13792992,,16.5558548,21.49934387,21.63690758
8/05/2001,14.71949196,,21.20807838,11.75932026,20.94862366,23.13854027,16.08076477,,16.31840134,21.14262581,21.62119865
9/05/2001,14.86354637,,21.58367157,11.74664402,20.8302269,22.81857681,16.16333199,,16.34366226,21.27639389,21.29121971
10/05/2001,15.17783737,,21.42825699,11.75087166,21.06005287,22.48301888,16.08076477,,16.3537693,21.417593,21.90402985
11/05/2001,14.87664127,,21.22103882,11.64101124,20.95558739,22.24109077,15.99185562,,16.3638649,21.52163506,21.99831009
14/05/2001,14.98140717,,21.55130196,11.7381916,21.05308533,21.928936,16.13157463,,16.58110809,21.42502594,21.94331169
15/05/2001,15.09272003,,21.74557686,11.81002712,21.13666344,21.8899231,16.03631783,,16.46996307,21.52163506,21.86473846
16/05/2001,15.87846279,,21.92688751,12.12693214,21.81915474,22.77957153,16.52535057,,16.82361794,22.11615753,22.13186836
17/05/2001,16.0421505,,21.99811935,12.06355095,22.18130493,22.91223526,16.60790443,,16.72257805,22.30938148,22.46970558
18/05/2001,15.96357918,,22.45789719,11.99594688,22.25094604,23.0136776,16.51899719,,16.82361794,22.36883163,22.45398521
21/05/2001,16.10107994,,22.4060936,12.16495991,22.46684074,24.03598785,16.50629234,,16.88424301,22.71067429,22.70539284
22/05/2001,15.79333401,,22.17944145,12.28749752,22.39719772,23.98917007,16.34116364,,16.82361794,22.74040604,22.78395462
23/05/2001,15.52487183,,21.84270477,12.23679733,22.05595016,23.40387154,16.19509125,,16.81855774,22.36140442,22.37541771
24/05/2001,15.09927082,,21.80384636,12.28327465,22.02809143,23.58337021,16.26495171,,16.77309036,22.63635826,22.29685974
25/05/2001,15.11891556,,21.61606026,12.11848545,21.70076942,23.13854027,16.13157463,,16.51037788,22.47286987,22.18686676
29/05/2001,15.32189178,,21.58367157,12.12693214,21.64505196,22.27231026,16.26495171,,16.50027466,22.3019371,22.01402473
30/05/2001,15.00759315,,21.49948692,12.02552319,21.20630646,21.36706161,16.35386276,,16.42954826,22.22762871,21.61333847
31/05/2001,15.02723789,,21.72614098,12.13115501,21.49880219,21.56215668,16.23955536,,16.68720436,22.2202034,21.95903397
1/06/2001,15.15165424,,21.62900925,12.11003304,21.43612289,21.928936,16.4554882,,16.54574013,22.15331459,21.88045883
4/06/2001,15.32189178,,21.92041779,12.20721817,21.57541275,21.8821125,16.48088455,,16.5558548,22.18303871,21.80974388
5/06/2001,15.49868011,,21.98516846,12.262146,21.80524063,22.74835205,16.65236664,,16.31334114,22.39112091,22.06901741
6/06/2001,15.22367287,,21.42825699,12.16919136,21.55451965,22.52984428,16.3856144,,16.18198967,22.21276474,21.8411808
7/06/2001,15.40045834,,21.17570114,12.08890438,21.65201378,23.16975784,16.49993515,,16.04558563,22.33909607,22.00616455
8/06/2001,15.34153652,,21.23398018,12.01707554,21.38736725,22.65469933,16.4046669,,16.1062088,22.2202034,22.08472633
11/06/2001,15.12545586,,21.29225922,11.90298843,21.01826477,22.28011322,16.17604065,,16.25777626,22.10872459,21.7547493
12/06/2001,14.99450493,,21.4541626,11.94101238,21.15755081,22.10843468,16.36656952,,16.39923477,22.05670547,21.91974068
13/06/2001,15.04688358,,21.35054779,11.84382629,21.08094406,21.60898209,16.23955536,,16.06073761,21.95266342,21.6840477
14/06/2001,14.66711521,,20.91666985,11.63678265,20.94165802,20.83639526,16.22684288,,15.58583832,21.54393005,21.45620537
15/06/2001,14.62041187,,21.07347107,11.69658566,20.8334713,20.64129829,16.13191223,,15.68200207,21.48594475,21.242836
18/06/2001,14.47572136,,20.83925247,11.72627354,20.80556107,20.12623405,16.18288231,,15.70236015,21.15882683,21.47115707
19/06/2001,14.50861073,,20.81972694,11.83229065,20.58920097,20.20428085,16.23385048,,15.76341724,21.21829605,21.54202461
20/06/2001,14.64014721,,20.42936516,11.8959074,20.67993164,20.41497993,16.32304573,,15.80412865,21.67923737,21.85696983
21/06/2001,14.56780529,,20.12356758,12.37513924,20.7706604,20.79737473,16.46322632,,15.39198494,21.92459488,22.2506485
22/06/2001,14.33760834,,20.51393318,12.21398067,20.58920097,20.60227776,16.0044899,,15.5649786,21.64207458,22.03019333
25/06/2001,14.17319107,,20.27321625,12.11643791,20.31700134,20.8988266,15.92166519,,15.38180256,21.69411087,21.74674606
26/06/2001,14.30472374,,20.39683533,11.96376324,20.3728447,21.01588058,15.92166519,,15.61077404,21.35955238,21.45541573
27/06/2001,14.43626499,,19.90886307,11.968009,20.33095169,21.0627079,15.80061913,,15.6463871,21.70898247,21.35306358
28/06/2001,14.4494133,,19.48596954,12.12492085,20.40076256,21.47631073,15.90255356,,15.68200207,21.8725338,21.69162941
29/06/2001,14.50861073,,19.7462101,12.04434204,20.17043877,21.98356247,15.4884243,,15.84991646,21.96918869,21.78611946
2/07/2001,14.65987778,,19.69416046,12.19277859,20.46356964,21.96795845,15.84520912,,15.8957119,22.12531853,21.99869537
3/07/2001,14.61384583,,19.66814041,12.18430138,20.58920097,21.8899231,15.7177887,,15.93642521,22.12531853,21.95932198
5/07/2001,14.55464077,,19.84379959,12.10795403,20.42867279,21.18757057,15.62221622,,16.06871223,21.86510658,21.51053047
6/07/2001,14.38364601,,19.77223206,11.86198044,20.05179024,20.21208191,15.43744946,,16.05344963,21.45619965,20.99875259
9/07/2001,14.51518345,,19.49246788,11.9001503,20.11460495,20.46960831,15.67318153,,16.20101166,21.33725739,21.14835358
10/07/2001,14.35734367,,19.51849174,11.61176682,19.80750275,19.84529877,15.54576969,,16.22644615,21.33725739,21.05387306
11/07/2001,14.40337467,,19.25825119,11.59055901,19.60511208,19.94674683,15.46293736,,16.30277824,21.32237625,21.2822113
12/07/2001,14.71249199,,19.2322216,11.79413033,20.07970428,21.27341461,15.36736774,,16.13485909,21.53054619,22.20341301
13/07/2001,14.72564411,,19.30379295,11.93407631,20.24023056,21.33584404,15.48204613,,16.09415817,21.67923737,22.56558418
16/07/2001,14.48888206,,18.9849987,11.76444149,19.89823532,20.82078743,15.36736774,,16.20609665,21.57515526,22.62857628
17/07/2001,14.42968464,,18.90040779,12.00617695,20.30304337,21.07050323,15.59673691,,16.23153877,21.72384834,22.75455093
18/07/2001,14.78483868,,18.69872475,11.93831825,20.36586761,20.2667141,16.04271889,,16.06362915,21.50824547,22.7702961
19/07/2001,14.81772232,,18.89390564,11.85774326,20.31002808,20.64129829,15.8898077,,16.16539383,21.38185501,22.92777443
20/07/2001,14.71906948,,19.29728317,11.80260754,20.414711,20.52424049,16.10643387,,15.8244791,21.43389702,22.95139885
23/07/2001,14.42968464,,19.07607841,11.73898888,20.19137573,20.02479172,15.73053169,,15.39198494,21.01755905,22.52622223
24/07/2001,13.99560642,,18.39293098,11.58631516,19.65396118,19.75945282,15.60947418,,14.94929886,20.92091179,22.20341301
25/07/2001,14.29157066,,19.24523544,11.67538261,19.78657341,20.18087196,15.72415733,,15.61077404,21.03986931,22.63644791
26/07/2001,14.21264935,,19.63560486,11.76868153,19.98199272,20.56326294,15.73053169,,15.66674519,21.65693474,22.66006851
27/07/2001,14.25211334,,19.72668839,11.83653736,20.17043877,20.53204918,15.73053169,,15.65656853,21.68667412,22.59707832
30/07/2001,14.15346241,,19.7462101,11.79836464,20.1285553,20.46960831,15.92803669,,15.83465385,21.68667412,22.74667931
31/07/2001,14.46914673,,19.51849174,11.92983818,20.1285553,20.46180916,15.95989323,,15.70744896,21.53054619,22.75455093
1/08/2001,14.40337467,,19.44693756,11.98072624,20.24023056,21.00808334,15.95989323,,15.89062214,21.50824547,22.73093414
2/08/2001,14.30472374,,19.43391037,11.96376324,20.26814842,21.29681969,15.86432457,,15.86518192,21.73128891,22.87265587
3/08/2001,14.27183819,,19.14113235,12.01465702,20.36586761,20.99246788,15.97900295,,15.81939888,21.55285263,22.72306061
6/08/2001,14.29157066,,19.11511421,11.84077644,19.92615509,20.7349472,15.89618683,,15.51409245,21.41159821,22.31363106
