Date,MLPs,Internet,Gold Miners,Biotech,Software,Homebuilders,Regional Banks,Agriculture,Oil Services,Water Resources,Semiconductors,REITs,Metals & Mining,Oil & Gas E&P,Retail
7/04/2008,,23.06041908,45.82648468,25.51587105,44.96482468,20.36872864,27.72169495,47.39516449,1001.021484,18.79493332,23.47710609,38.94670105,64.47360992,198.3496094,13.85693645
8/04/2008,,23.00067711,45.15517044,25.27196312,44.88713455,19.67559433,27.44057083,47.4033699,1001.287842,18.91620255,22.83376884,38.89315414,66.15333557,202.0840149,13.74241638
9/04/2008,,22.66213799,46.01295471,24.84918594,44.42108154,18.67749405,26.55035019,46.96004868,1013.97052,18.61771774,23.09729958,37.91726685,64.97501373,201.4851074,13.40734291
10/04/2008,,22.80153465,45.71459579,25.67847061,44.93568039,19.27819633,26.57378578,48.33107758,1019.299377,18.77628708,23.63210297,38.28619766,65.60180664,202.2249603,13.54306793
11/04/2008,,22.22402954,44.95936584,25.18415642,43.69287109,18.82535553,26.12085915,48.35571671,1002.833252,18.23528862,22.90353203,37.81609726,63.93040848,198.6313934,13.1782999
14/04/2008,,22.14437485,44.75424194,25.0931015,43.60547638,18.26161957,25.37901115,48.62664032,1030.809814,18.16067123,22.39974022,37.59592056,63.88862991,203.0353088,13.14861012
15/04/2008,,22.16428757,45.77986145,24.93699455,43.82880783,18.64976883,26.05839348,49.40657043,1028.678833,18.32857323,22.36873055,37.97676468,64.50706482,205.4310608,13.28009701
16/04/2008,,22.66213799,47.95230484,25.42481041,44.89684296,19.49999619,27.32343864,52.37850952,1058.200073,19.15872192,23.29106903,39.51797104,68.45153046,212.8646698,13.44551659
17/04/2008,,23.89680672,47.37422943,25.14513016,45.09103775,19.33365631,27.49523163,51.17988205,1062.036865,18.89755249,23.32983208,39.66077805,67.23140717,210.9622345,13.42430592
18/04/2008,,23.59809494,45.96633911,25.47033691,45.89693832,19.4907589,27.62798691,52.72332382,1112.660278,19.30795288,23.5623455,39.43466187,67.64920807,214.4148254,13.81028461
21/04/2008,,23.57818604,45.42556,25.40530014,45.90664673,19.24124146,26.67530441,53.24053955,1119.961426,19.21468353,23.98088837,39.14308167,68.31777191,216.1763458,13.7084837
22/04/2008,,23.40891266,44.87545395,25.08009148,45.50855255,18.81612015,26.4254055,52.60838318,1105.360962,19.01879883,23.29106903,39.04787445,67.56567383,215.6831512,13.22071362
23/04/2008,,23.40891266,43.12257767,25.33700371,46.20764923,18.24313354,25.80070496,52.17325974,1098.432617,19.11208344,23.71736526,39.53581619,66.35393524,211.5963898,13.31826878
24/04/2008,,23.51844215,41.31375122,25.39228821,46.75138092,19.07487679,26.98765945,49.87452698,1073.067505,19.12140465,23.9498806,40.32129669,64.26467133,206.8049774,13.72121429
25/04/2008,,23.72753716,42.2647934,25.46383858,46.36297989,19.15806198,27.17505836,51.76277924,1090.772339,19.40123177,23.99638748,40.5474205,66.32050323,213.9920959,14.11566639
28/04/2008,,23.84702301,41.31375122,25.61018372,46.22705841,19.60166359,27.65142059,50.53130341,1083.200806,19.50383759,23.98243332,40.49386597,66.31212616,213.1817627,14.11566639
29/04/2008,,23.93663788,39.6541214,25.31749535,46.35327911,19.41681671,27.4561882,47.96163559,1048.387207,19.35459518,24.05224037,40.05352402,63.28692627,205.9593964,14.31926155
30/04/2008,,23.98642159,40.65177155,25.24269104,45.78042603,18.61280251,26.88614464,48.2325592,1058.591675,19.38257408,23.71095848,39.49417496,63.84686661,207.4743652,13.99690914
1/05/2008,,24.27517319,39.76600647,25.81180573,47.38248825,19.30592537,28.0730896,48.88935471,1034.40979,19.80231285,24.53312683,40.34510803,62.78551102,203.8455505,14.33198643
2/05/2008,,24.34487343,40.2601738,25.75652122,47.36306,19.07487679,27.69825745,49.06996155,1059.438599,19.79298782,24.65722847,40.30940247,64.84967804,207.4038849,14.25563812
5/05/2008,,23.91672134,41.11795807,25.76302528,47.07178116,19.09336472,27.44837379,49.18489838,1071.358887,19.74635315,24.52438354,40.19633102,67.19797516,212.7942505,13.97994232
6/05/2008,,24.20547295,42.13425446,25.59716988,47.60579681,19.37985802,27.48742485,50.81865311,1098.544678,19.79298782,24.70306396,40.47601318,68.33451843,220.7211914,13.96721745
7/05/2008,,23.64788055,41.48158646,25.04757309,46.79020691,18.48341942,26.59720612,50.16186905,1087.541016,19.50383759,24.57100487,39.37514496,68.1423111,219.1005249,13.89511013
8/05/2008,,23.82710648,42.964077,25.18415642,47.19800186,17.67938232,26.23799515,50.72834778,1117.261841,19.76500511,24.67432785,39.13713837,69.78025055,222.6236115,13.73393726
9/05/2008,,23.94659233,42.85219193,25.17765617,47.41160965,17.42986679,26.05839348,50.69550323,1116.237549,19.78366661,24.65878487,38.92290878,68.94454956,220.2631073,13.75938702
12/05/2008,,24.37474251,42.87083817,25.38253403,48.03302002,17.43910217,26.90175056,50.75297165,1097.676147,20.1660862,24.92293739,39.85714722,69.35405731,220.5449982,14.20049667
13/05/2008,,24.52409744,42.28343582,25.21667862,48.50879288,17.38365173,26.75339127,50.68730164,1115.422363,20.18474388,24.96645927,40.01783752,70.83325195,224.4556274,14.24715328
14/05/2008,,24.66349602,41.65873718,25.26220512,48.60588837,17.79028702,26.6518631,50.69550323,1092.982666,20.27801704,25.2549305,40.26774216,69.74681854,222.0246735,14.41681957
15/05/2008,,25.30074501,43.08528519,25.29798317,49.03311157,18.18768692,26.87051392,50.81865311,1128.692383,20.41793633,25.77985191,40.75569534,72.10347748,223.292984,14.62888813
16/05/2008,,25.24100113,44.120224,25.38578796,48.97484589,17.97512627,26.37855339,52.06653976,1159.547119,20.48322868,25.88095856,40.54148102,73.95870209,228.6832733,14.40409088
19/05/2008,,25.20117378,44.34399796,25.42481041,48.71269989,17.48531532,26.10524368,51.31124496,1169.311401,20.49255562,25.89651299,40.60693359,73.85842133,232.6292114,14.31077671
20/05/2008,,25.05181694,45.42556,25.4118042,48.36314392,16.8846035,25.83193398,51.71351624,1177.942383,20.42725563,25.41435432,40.0594635,74.72755432,237.2444305,14.03084373
21/05/2008,,24.57388496,45.40690994,24.89147186,48.14954376,16.18223,25.57424164,50.65445709,1153.722168,20.28734589,25.11105919,39.09546661,73.08124542,232.7700958,13.62789631
22/05/2008,,24.60375404,44.92206955,25.19391441,48.47966003,16.0251236,25.87098122,51.02389526,1141.800415,20.36196136,25.11884499,38.76223755,72.32911682,230.5857239,13.7636261
23/05/2008,,24.36478615,44.52114487,25.0931015,48.10099411,15.72014713,25.55081367,50.53130341,1122.651123,20.07280731,24.94775581,38.57777786,71.6271286,227.4502411,13.56003284
27/05/2008,,24.68341064,43.29972076,25.32074165,49.14962006,16.22844315,25.96468735,49.86631012,1130.202881,20.46456718,25.33659363,39.1073761,70.98361206,225.0545654,13.78483677
28/05/2008,,24.81285286,43.78456879,25.26870537,49.30496597,16.10829735,25.38681793,50.89253998,1161.911133,20.73506737,25.4237175,39.1728363,73.97544098,229.1766052,14.03507996
29/05/2008,,25.02194595,42.19020081,25.80855942,50.04290009,16.15449715,26.09743309,50.85149384,1132.128784,20.86564827,25.41593361,39.59532547,71.05049896,221.9189606,14.21746159
30/05/2008,,25.04186058,42.90813065,25.85408783,50.22737885,15.96043205,25.78508377,51.47543335,1140.600098,21.17346191,25.40038872,39.41085815,73.24000549,228.1900177,14.05204773
2/06/2008,,24.62366486,43.27175903,25.59391975,49.43119431,15.70165634,25.3633976,51.47543335,1136.26062,20.99624443,25.32258415,38.75034714,74.97825623,235.8351746,13.7381773
3/06/2008,,24.62366486,42.37667084,25.48009491,49.45061874,16.27464485,25.20721626,51.55753708,1106.632568,20.72573662,25.05029869,39.00621796,74.30968475,234.5668945,13.84845448
4/06/2008,,25.00203705,41.65873718,25.76627731,49.70306396,16.08981133,25.019804,51.47543335,1106.757446,20.85632324,25.5170784,39.20854187,72.28733826,228.5071106,13.89935303
5/06/2008,,25.35053062,42.69368362,26.30612755,50.2565155,15.99740124,25.33215523,52.73153687,1159.610474,21.39731789,25.59487724,40.10707474,75.71363068,240.8027344,14.26412106
6/06/2008,,24.5639267,43.53282928,25.62318611,48.95543671,15.12868023,24.36385536,52.21431732,1144.283203,20.81901169,24.98027992,38.42900848,75.14538574,239.2877808,13.47944546
9/06/2008,,24.26521873,43.4955368,25.38903999,48.99427032,14.74052525,23.86407661,52.25535965,1173.588989,20.72573662,24.93360519,37.66732788,77.03405762,245.6997681,13.40310001
10/06/2008,,24.17560387,41.22052383,25.12236404,48.5185051,14.91611767,24.09834862,51.63963318,1144.445313,20.64179039,24.5835247,37.68518448,74.4601059,238.4070129,13.57275963
11/06/2008,,23.51844215,41.127285,24.61179161,47.44073868,13.93649673,23.19251442,51.88592148,1146.705811,20.3712883,23.88337135,37.1139183,73.93363953,242.2471771,13.06377983
12/06/2008,,23.44874191,40.2601738,24.62479401,47.76115799,14.1675396,23.1456604,50.53130341,1124.650879,20.46456718,23.92537689,37.49477005,72.77203369,236.856842,13.33947468
13/06/2008,,24.01629066,40.23220062,25.12236404,48.69327164,14.63886642,22.70055771,51.47543335,1133.665405,20.92161369,24.71899986,38.11957169,75.45459747,237.5262756,13.75514412
16/06/2008,,24.18556023,40.69839096,25.33375168,48.95543671,14.87915134,23.2549839,52.73973846,1144.244995,21.05220032,24.89794731,38.62537766,75.93096924,241.1549683,13.71273232
17/06/2008,,24.14573288,41.06201935,25.06708527,48.79037476,14.50947857,22.66151047,54.10256577,1168.319092,21.04287148,24.66453362,37.5304718,76.181633,249.7162323,13.5091362
18/06/2008,,24.02624702,41.28578949,24.9500103,48.3243103,14.64810658,22.00555801,53.69208145,1176.578247,20.54851723,24.18992043,36.97705841,78.12044525,250.0332184,13.26312828
19/06/2008,,24.31500053,41.07133484,25.37277794,49.19815826,15.03625965,22.3491497,53.15844345,1160.330566,20.54851723,24.64897728,37.83395767,77.95331573,243.6211548,13.61517143
20/06/2008,,23.66779518,40.87553787,25.17114258,47.88738251,14.51872253,22.36014748,52.37850952,1154.501099,20.23017693,24.19770622,36.98300552,77.1383667,242.6127777,13.14586067
23/06/2008,,23.38557434,41.28578949,25.00854301,47.59610367,14.02891445,21.49621773,53.24053955,1210.261475,20.09947777,23.8475666,36.0666275,78.38508606,251.6742249,12.89436817
24/06/2008,,23.28584671,41.0806694,24.93259239,47.37277985,14.24147415,21.94389343,51.92696762,1185.807983,19.91276169,23.98763466,36.08953857,76.82038879,243.8820648,12.8432169
25/06/2008,,23.61494064,40.9128418,25.42479134,47.9941864,14.35568905,22.14808655,51.80382919,1178.143188,19.92209435,24.33773422,36.68048477,76.5693512,240.9556427,13.09470844
26/06/2008,,22.81713867,43.28108597,24.97496986,46.69311142,13.77997494,21.88105392,50.94179916,1177.010376,19.35263062,23.34184265,35.45638657,76.36017609,238.8049164,12.66845036
27/06/2008,,22.67752457,45.0246315,25.07601357,46.24647903,13.7149744,21.79466438,50.88433456,1190.558472,19.5580101,23.25625229,35.17900085,78.65280151,241.6960754,12.4894228
30/06/2008,,22.31851387,45.30434799,25.04668427,45.83867645,13.27854252,20.9150219,50.85970688,1198.385986,19.33395386,23.06950951,35.2272377,79.13813782,247.7958679,12.4638443
1/07/2008,,22.38832283,46.18078232,25.4834671,46.21734619,13.23212051,21.22131729,50.17007446,1209.937134,19.33395386,22.87499428,35.19708252,77.7324295,250.5458374,12.57467461
2/07/2008,,21.98941803,44.88477707,25.5062809,45.26580811,12.83283329,20.86004448,47.32948685,1162.004272,18.49375153,22.47040749,34.76293182,68.79613495,243.3531952,12.36154461
3/07/2008,,22.0592289,43.88712692,25.61384773,45.01337051,12.80497646,19.94899368,47.001091,1140.304199,18.4004097,22.33036041,34.40717697,68.61207581,235.9842529,12.35728073
7/07/2008,,22.26865005,43.12257767,25.26832771,45.04250717,12.27568817,19.17144203,47.24738312,1113.692871,18.07365608,22.29145432,33.6353302,68.23553467,227.769043,12.44679451
8/07/2008,,22.66754913,42.46991348,26.22665215,45.71244049,13.34354591,20.64013481,46.29505539,1100.629883,18.62445641,22.48596764,36.1437912,66.88001251,222.3744965,12.60451317
9/07/2008,,22.0193367,42.29277039,26.30488396,44.45019913,12.36854553,19.79976463,47.36232376,1082.061401,18.3350544,21.59118462,33.67752838,67.28998566,217.8262024,12.23792553
10/07/2008,,22.0592289,43.51417542,26.41897202,45.06190872,12.00640392,20.02752495,47.12424088,1109.69812,18.43774223,21.98022652,34.3287735,70.27714539,227.4869995,11.83298016
11/07/2008,,22.0193367,45.41623306,26.31466484,44.79004669,11.77426147,19.98826027,47.32948685,1107.970825,18.54043579,21.93354416,34.159935,70.86284637,227.5927277,11.73493958
14/07/2008,,21.49079323,47.40220642,26.19405556,44.15892792,11.89497757,18.33893013,47.85491562,1133.178955,18.45641708,21.7857132,32.97203064,72.26854706,229.0030518,11.59427643
15/07/2008,,21.38109398,46.24604797,26.73188591,44.76091385,12.01568985,17.90696526,46.8368988,1086.757446,18.21369171,22.0502491,32.6524353,69.24797821,218.9896698,11.64542484
16/07/2008,,22.34843063,45.28570175,26.89487076,45.96489334,13.04640579,20.14533806,46.50850677,1079.361938,18.66179466,22.52486801,35.03428268,69.08061981,213.9125061,12.37433052
17/07/2008,,22.29856873,44.33467102,27.17844963,46.77079773,13.64997387,22.25019646,45.42481232,1065.381226,19.10056305,23.18621445,35.45638657,64.84675598,203.5818329,12.51499557
18/07/2008,,21.67029953,44.33467102,26.83945465,46.90673065,13.56639862,22.54078674,44.94865036,1087.13501,19.13791275,23.12397575,35.51668167,64.67939758,205.3447266,12.57467461
21/07/2008,,21.52070999,45.39758682,27.13607407,46.35327911,13.63140488,22.30517387,46.67270279,1129.778442,19.51132584,22.89834213,35.78200531,68.00959778,214.3708954,12.36580563
22/07/2008,,21.52070999,43.82186127,27.73910141,46.70283127,14.72711277,23.60106659,46.55776215,1099.658325,19.76339531,21.86351776,36.74077606,65.4324646,202.8061676,12.92847252
23/07/2008,,21.67029953,41.55617523,27.80429077,47.22713852,15.30282784,23.99376678,45.52332687,1048.000244,20.0247879,22.0502491,37.77793503,63.17328262,191.6997223,13.20980167
24/07/2008,,21.59051704,41.03404617,27.82384872,45.88721848,13.87283039,23.09055901,44.18513489,1038.715942,19.37130165,21.39668655,35.27547073,60.65470505,190.0425262,12.61729813
25/07/2008,,22.12903595,41.26714325,28.00312996,45.91635132,14.05854511,22.29731941,45.36734009,1043.627808,19.73538971,21.40446091,35.85436249,63.21512222,188.7380676,12.65992165
28/07/2008,,21.65035248,41.59347916,28.16284561,45.08132935,13.39925671,21.91246796,45.1538887,1037.635986,19.57668114,21.17881966,35.26945496,63.84265137,191.1708527,12.25071335
29/07/2008,,22.11906242,40.7170372,28.28997421,46.23675919,14.27211666,23.66389656,45.40018463,1020.741272,19.77272797,21.56971359,36.90961456,65.72533417,187.010376,12.99240589
30/07/2008,,22.198843,40.26948929,28.40405655,46.07170486,14.2535429,24.1115799,47.12424088,1080.176514,20.10881424,21.7254715,36.78297806,68.87979889,200.8317108,12.86453056
31/07/2008,,21.82985878,40.53988266,28.97774696,46.13966751,14.34640121,23.7738533,45.97486115,1043.014526,20.21150017,21.73324966,36.32471085,66.4365387,190.6772766,12.95404434
1/08/2008,,21.7500782,39.53291702,28.8799572,46.21734619,14.22568607,24.28436279,44.78443909,1050.578003,20.08080864,21.69431305,36.35484695,63.80085754,192.6164398,12.88584137
4/08/2008,,21.55063057,38.08772278,28.50836945,45.95519257,13.89140034,24.1115799,42.32151413,992.2789307,19.67004013,21.87112236,35.82419968,59.11512756,178.4073029,12.62582207
5/08/2008,,22.27862167,35.98054123,29.01034164,47.35336685,14.20711708,25.20327187,41.95206451,991.9005127,20.08080864,22.38751984,37.43422699,58.57963943,180.5228119,13.39309406
6/08/2008,,22.20881462,36.55862808,29.08856964,48.33400726,14.34640121,25.431036,42.8551445,1013.458679,20.36086845,22.46551895,37.25331879,60.26146698,186.7283325,13.21832752
7/08/2008,,21.8797226,36.2882309,27.93467712,48.14954376,14.17925739,24.73988724,41.7878685,1006.110596,20.27685356,22.89693451,36.27044678,59.4079895,183.2024689,12.87731647
8/08/2008,,22.50798988,33.84539795,28.74956894,49.10107422,14.99639797,25.78446388,42.09163666,973.3145752,20.80897903,23.3884182,37.32568741,57.31616211,181.051712,13.4271946
11/08/2008,,23.08639717,32.1018486,29.1244278,49.59625626,15.27497578,27.33954048,40.35116196,968.7697754,21.00502396,23.65367317,38.53167725,54.17840958,180.875412,13.66163445
12/08/2008,,22.79719543,32.9782753,29.04293251,49.56712341,14.45782948,26.38921165,41.04898453,962.8150635,20.79964447,23.72859955,37.66939163,55.03186798,182.2857513,13.50391769
13/08/2008,,22.79719543,35.01087189,29.00382614,49.45061874,14.30925751,25.35249138,41.66472626,1002.74762,20.90233231,23.73719025,37.12067413,58.41228485,189.548996,13.124547
14/08/2008,,23.01659012,33.44446945,29.44060516,49.69336319,14.78282833,25.69021225,41.70576859,989.7253418,21.12638092,23.78014183,37.71763229,57.45839691,186.8693085,13.6232748
15/08/2008,,22.97670174,32.12981796,29.34934044,49.55742264,15.02425385,26.31853867,40.35116196,965.3007202,20.93033409,23.74109459,37.66335678,56.09452057,182.6735687,13.74263096
18/08/2008,,22.61768723,32.73586655,28.9744873,48.80007935,14.33711147,25.65094185,41.0079422,949.3058472,20.71562386,23.46775055,37.14479446,56.0694313,179.1124725,13.57638359
19/08/2008,,22.14897919,33.69621658,28.53770065,48.21751022,13.87283039,24.76345062,40.76164627,981.1878052,20.43555641,22.92108536,36.22821808,57.47513962,185.2121887,13.18422604
20/08/2008,,22.08914375,33.73350906,28.42687225,48.42140579,14.20711708,24.30792618,41.74682236,1012.25824,20.37953949,22.6868,36.28249359,59.60044098,192.122818,13.14159775
21/08/2008,,21.7500782,35.7101593,28.16936684,47.90681076,14.662117,23.99376678,42.1573143,1031.549194,20.24884415,22.47594452,35.6372757,61.0814476,195.0845337,13.17570019
22/08/2008,,22.30854034,34.95492554,28.41383171,48.66414642,14.94997215,24.74774361,41.99312592,1009.93512,20.53824425,22.76488686,36.84931946,59.77614975,190.3951874,13.4953928
25/08/2008,,21.78996849,34.54467773,28.06831932,47.75144958,14.21640015,23.87595558,40.96689606,1000.261658,20.09013367,22.47594452,35.73376083,58.32023621,187.6802826,13.09470844
26/08/2008,,21.63040924,34.51670837,28.14654922,47.44073868,13.7149744,24.03303909,41.27065277,1019.931458,20.0527935,22.39785194,36.15586472,58.77206421,193.638916,13.2268486
27/08/2008,,21.79994202,35.24396896,27.90859985,47.984478,14.38354206,24.29221535,41.54157639,1028.252808,20.24884415,22.50098038,36.51766968,60.10248947,199.3860931,13.34193897
28/08/2008,,22.21878624,35.35585022,28.21826363,48.76124573,15.22854233,25.14829063,41.7878685,1011.444031,20.6129303,22.78223038,37.44628143,60.56266785,195.5076599,13.73410225
29/08/2008,,21.79994202,35.09478378,27.99986649,47.82912445,15.3492527,25.21112061,41.54157639,994.7180786,20.4915657,22.26658821,37.18699265,59.9016571,194.0267639,13.72983456
2/09/2008,,21.6603241,32.86639023,27.76517487,47.73202896,15.60924911,25.76875114,39.69437408,944.3330688,20.30485344,21.99314499,37.42819214,55.50881577,180.6990967,13.95575523
3/09/2008,,21.53068352,31.29999924,28.05201912,47.22713852,15.72068214,26.82117462,38.60247421,921.6959839,20.07146454,21.11810303,38.01914215,54.04452515,179.8881989,14.23708725
4/09/2008,,20.8026886,30.00399017,27.31861305,45.7610054,14.94997215,25.54884911,37.14933395,906.2498169,19.12857819,20.43056297,36.95181274,51.02393723,177.2790222,13.91739273
5/09/2008,,20.93233299,30.44221115,27.06110954,45.58623505,15.42353821,26.58556366,37.55982971,906.03302,19.01654243,20.70401573,36.95785522,51.71004105,179.7471619,14.10494709
8/09/2008,,20.97222137,28.84784126,26.99591446,45.90664673,16.89068222,28.25844765,36.65674591,884.4068604,19.24060631,20.74309158,38.55578995,48.66434479,176.53862,14.47152996
9/09/2008,,20.39381599,26.1998806,26.65365601,44.90656662,15.72068214,27.44164276,33.90646362,825.1508179,18.29771042,20.10243797,37.11463165,44.37191772,159.7909393,14.36070251
10/09/2008,,20.45364952,27.11361504,27.08718109,45.35319901,16.23139191,27.31596947,34.76849365,843.5842285,18.54043579,20.11806107,37.18095398,45.97005844,167.4419556,14.28823948
11/09/2008,,20.84257698,26.29311752,27.44247437,45.81925201,16.7049675,27.77149773,34.68638992,861.505249,18.8298378,20.20400429,37.74777985,46.39681244,170.4741974,14.45447445
12/09/2008,,20.74285316,29.13688087,27.34794998,45.67359924,16.76996994,28.58832169,36.47613525,888.0031738,18.82050133,20.11806107,37.62719345,49.11619568,176.3623047,14.16036034
15/09/2008,,20.27414513,28.27908707,26.83945465,44.05211639,15.98068714,27.49661255,33.94751358,823.4351807,18.04565811,19.73523331,35.45638657,44.27986526,161.3070068,13.90886688
16/09/2008,,20.39381599,28.48421097,27.49137497,43.9744339,16.5099659,28.90247154,34.89163971,856.2598267,18.43774223,20.04310989,37.20507813,45.55169678,164.6565704,13.89608192
17/09/2008,,19.44642448,31.79415512,26.09300995,42.04225159,15.28425789,27.72437286,33.90646362,821.9750366,17.74691772,19.1523037,35.06443787,44.38864899,160.9544678,13.15438843
18/09/2008,,20.64312935,31.88739586,26.97310638,43.22681046,16.95568085,32.48387146,35.072258,834.0883179,18.30704689,20.1993866,38.04325485,46.96577835,169.0991058,14.48858166
19/09/2008,,21.21156311,32.81977844,27.38054657,45.13958359,18.33925056,32.72143936,37.23143387,903.0366821,19.25926971,20.70729637,39.1768837,50.31628418,183.6552734,14.30833721
22/09/2008,,20.05475044,35.51435852,26.56564903,43.39186859,16.46353722,30.83670616,36.43507767,902.1172485,18.55910492,19.5195713,35.88451004,49.21734619,179.4540253,13.39858246
23/09/2008,,19.83535194,34.66588974,26.22990799,43.25595093,15.98068714,29.82307625,35.30213547,865.831665,18.24170113,19.41797829,36.12570953,46.55808258,175.5351868,13.48400497
24/09/2008,,19.70571136,34.86169434,26.58194923,43.5083847,16.62811089,30.76543236,34.66997528,871.8882446,18.11099625,19.33985138,35.87647247,45.66885376,174.9349518,13.33024406
25/09/2008,,19.9051609,33.93863678,26.96005821,43.73170853,17.24292946,29.45879745,34.99837112,881.6220093,18.02697945,19.8477478,36.32241821,45.5430336,178.8185272,13.58224487
26/09/2008,,19.66582108,33.40718079,27.51092911,44.0424118,17.63418007,29.30833435,32.56826782,852.366272,17.87760925,20.1993866,37.4464035,43.26126862,171.5104218,13.78299046
29/09/2008,,17.98046303,31.70092773,26.14190483,40.81884003,15.7151947,27.71660805,28.07751083,752.3775635,16.57063103,18.32401276,34.64863205,37.33034515,150.7512207,12.89031982
30/09/2008,,18.68851471,31.50512314,26.52001381,42.72192001,16.73057938,28.11256027,30.21205521,793.3139038,17.17744827,19.30076599,37.14098358,39.40240479,158.2711639,13.13377857
1/10/2008,,18.40928078,31.48647499,26.31792259,41.4985199,16.90756989,29.51423645,29.71947479,757.8394165,16.63597679,18.94913292,36.24300003,38.00146484,153.1519165,13.01845074
2/10/2008,,17.37214088,26.99240303,25.36612129,39.70225525,15.89218521,29.18162346,24.7279129,682.5095215,15.31966591,18.05051613,33.90336609,31.98666954,137.2294922,12.53154278
3/10/2008,,17.10288048,27.08564186,25.0662384,38.44971466,15.08174133,27.83539009,24.42415047,679.4812012,15.04893398,17.8942318,32.43725967,31.8943882,133.1694946,12.04463005
6/10/2008,,16.54442024,26.01340485,23.79174042,36.45927429,14.2619791,27.47111702,21.88732338,632.5419922,14.0033493,17.53479195,31.46598434,30.53539085,124.8729019,11.56626225
7/10/2008,,15.307827,25.52856636,22.8562336,34.01247406,12.86465931,25.39632988,21.79701424,571.8131714,13.40587139,16.37048912,28.76593208,28.10262108,112.1984863,11.09643841
8/10/2008,,15.47736073,29.1462059,22.87253952,34.34259415,12.93918514,24.79448891,21.79701424,575.9234619,13.07913017,16.47207832,28.36886597,28.44656754,112.9398422,10.97684288
9/10/2008,,14.60975075,28.20449829,21.64366722,33.37164307,11.88653278,21.42097855,21.34547615,527.7944946,12.53766537,16.03448486,26.12086105,27.06240654,102.0307007,9.951768875
10/10/2008,,14.51002502,24.5588913,21.242733,33.13861847,12.48272419,22.33166695,21.64102936,473.9874268,13.03244972,15.86257172,28.61932945,26.59263611,93.41633606,10.23366356
13/10/2008,,16.1654644,24.98778534,23.33866119,36.76027298,12.71561146,25.78436852,24.81001091,577.2211304,14.74086094,17.38631248,30.43972778,29.76362419,113.8930817,10.7675581
14/10/2008,,15.67681122,25.53788948,23.34844017,35.16790009,12.53861713,26.60794449,24.13680649,574.0307617,14.1527195,16.01886368,28.36886597,28.60595322,113.9990234,10.44294834
15/10/2008,,13.96153736,22.71278,22.03481483,32.08998108,11.31829166,24.55691719,21.87911034,473.8254089,12.45364666,14.9248867,24.72807312,23.72365189,93.52223969,9.17442131
16/10/2008,,14.53994274,20.69883728,21.88161659,33.55612183,11.83995819,26.2991066,21.25516891,488.9668274,12.78972721,15.61252308,26.1636219,24.83097649,102.5955734,9.695503235
17/10/2008,,14.88898182,20.22332573,22.49442291,34.04159546,11.54186535,25.20627975,20.64764023,485.559906,12.62168503,15.35466385,25.88261795,25.11619568,107.1851883,9.716852188
20/10/2008,,15.2180748,22.5542717,23.27672577,35.61453247,12.21257591,26.26742744,22.61799431,544.8289795,13.33119106,15.78443432,26.07199097,28.72340584,119.577179,9.755295753
21/10/2008,,14.48010731,20.40979958,22.71607971,33.89595795,11.78406429,25.31713867,21.63282013,530.4442749,12.87374496,15.12023926,25.18011856,27.81740761,115.9760742,9.528924942
22/10/2008,,14.20087624,17.23970795,21.6143322,31.88607407,11.17856121,23.77293205,19.37512398,458.6297302,11.97753334,14.41697121,23.40247726,24.19342232,102.3837738,9.012116432
23/10/2008,,13.87178326,16.23273468,21.94681358,31.63363838,10.08865166,22.80680275,18.88253403,482.0989685,11.61344433,14.33883095,22.7916069,23.43003464,104.749176,8.704596519
24/10/2008,,13.47288227,16.59636497,21.49046898,30.59471512,9.64151001,21.7773304,18.25037575,452.8433838,10.93194962,14.33883095,21.49655914,21.81099701,101.0774612,8.444054604
27/10/2008,,13.27343178,15.26306343,20.33331299,29.46841049,9.259576797,21.57936287,17.2405777,428.2381287,10.44650173,14.2841301,20.27482414,19.92350197,93.02798462,8.324460983
28/10/2008,,13.85183907,17.42618561,21.45787239,32.75022888,9.566987038,23.79668808,19.04673386,461.54953,11.41740036,15.80006599,23.44524384,22.81765175,102.419075,9.046286583
29/10/2008,,14.74936581,19.44944954,22.12608528,32.68225861,10.20975208,23.56703949,19.7035141,493.7797852,11.753479,15.09127235,22.61445618,24.71353531,108.667984,9.383707047
30/10/2008,,14.49007988,20.23264694,22.81060219,32.85703278,10.5823679,24.74696541,21.5999794,534.6775513,12.5283308,15.94402313,23.82398605,25.63629913,118.4120941,9.592991829
31/10/2008,,14.56986046,19.53336334,23.27672577,32.91529083,11.54186535,26.05361366,22.24855423,534.2440186,12.82706738,16.23348045,25.35727119,26.20675087,120.0713882,9.870615005
3/11/2008,,14.35046577,19.58930397,23.7624054,33.3133812,11.41144753,26.09320641,22.5358963,507.9982605,13.07913017,15.80852318,24.52648163,26.2654705,114.5991592,9.546011925
4/11/2008,,15.02859592,22.28388405,23.7461071,34.13869476,12.00763893,27.08308792,24.0054493,558.8088379,13.46189022,16.47372246,25.90094757,27.80901527,123.6018677,9.695503235
5/11/2008,,14.17095852,21.91093063,22.97032547,32.29387665,11.28102779,24.65193748,22.98743057,529.1466675,12.75238323,15.50293827,23.35361099,25.29236031,118.341507,8.99503231
6/11/2008,,13.60252666,20.44709396,22.33470345,31.04135513,10.88046455,23.91547012,21.01708031,493.8446045,12.13623905,14.07789993,22.26014519,22.39821053,111.033432,8.909613609
