Date,BTCUSD,ETHUSD,XRPUSD
1/06/2016,536.9199829,14.00150013,0.00580939
2/06/2016,537.9719849,13.73799992,0.00576561
3/06/2016,569.1939697,13.84669971,0.00582659
4/06/2016,572.7269897,13.74040031,0.00578018
5/06/2016,574.9769897,13.97500038,0.00579584
6/06/2016,585.5369873,13.93410015,0.00576923
7/06/2016,576.5969849,14.51200008,0.00577962
8/06/2016,581.6450195,14.41769981,0.00577044
9/06/2016,574.6300049,14.39859962,0.00578756
10/06/2016,577.4699707,13.90859985,0.00573611
11/06/2016,606.7269897,14.19159985,0.00576593
12/06/2016,672.7839966,15.74370003,0.00585202
13/06/2016,704.3759766,17.60269928,0.00582391
14/06/2016,685.559021,18.89319992,0.00710519
15/06/2016,694.4689941,18.35429955,0.0068867
16/06/2016,766.3079834,20.58860016,0.00667619
17/06/2016,748.9089966,15.37679958,0.00669322
18/06/2016,756.2269897,11.33069992,0.00660402
19/06/2016,763.7810059,12.23419952,0.00681252
20/06/2016,737.2260132,11.83950043,0.00662603
21/06/2016,666.6519775,13.30669975,0.00617174
22/06/2016,596.1160278,13.0951004,0.00649479
23/06/2016,623.9769897,13.67619991,0.00638054
24/06/2016,665.2990112,14.33209991,0.00643372
25/06/2016,665.1229858,14.28299999,0.00641359
26/06/2016,629.3670044,13.8501997,0.00639995
27/06/2016,655.2750244,13.88389969,0.00639849
28/06/2016,647.0009766,12.17560005,0.00677267
29/06/2016,639.8900146,12.61120033,0.00677719
30/06/2016,673.3369751,12.46150017,0.00665713
1/07/2016,676.2960205,12.19950008,0.00678673
2/07/2016,703.7020264,12.12839985,0.00669925
3/07/2016,658.6640015,11.72019958,0.00660746
4/07/2016,683.6619873,11.47099972,0.00702769
5/07/2016,670.6270142,10.61139965,0.00669886
6/07/2016,677.3309937,10.52890015,0.00669065
7/07/2016,640.5620117,10.1093998,0.0065984
8/07/2016,666.5230103,11.39459991,0.00671544
9/07/2016,650.960022,10.96549988,0.00667908
10/07/2016,649.3599854,10.94760036,0.00667412
11/07/2016,647.6589966,10.45899963,0.0065339
12/07/2016,664.5510254,10.51609993,0.00634967
13/07/2016,654.4680176,10.50049973,0.00641063
14/07/2016,658.0780029,11.51319981,0.00638492
15/07/2016,663.2550049,11.95160007,0.00644201
16/07/2016,660.7670288,11.65279961,0.00657194
17/07/2016,679.4589844,11.15869999,0.00653799
18/07/2016,673.1060181,11.03439999,0.00648188
19/07/2016,672.8640137,11.61909962,0.00640525
20/07/2016,665.6849976,12.45059967,0.00639476
21/07/2016,665.0120239,12.65069962,0.00641633
22/07/2016,650.6190186,14.66189957,0.00630293
23/07/2016,655.5560303,14.29969978,0.00631672
24/07/2016,661.2849731,12.74950027,0.00628551
25/07/2016,654.0969849,13.83609962,0.0062463
26/07/2016,651.7839966,11.98950005,0.00599762
27/07/2016,654.3519897,12.97280025,0.00596901
28/07/2016,655.0349731,12.84360027,0.00597362
29/07/2016,656.9920044,12.79459953,0.00611078
30/07/2016,655.0469971,12.46100044,0.00612061
31/07/2016,624.6810303,11.87590027,0.00594491
1/08/2016,606.2719727,10.94159985,0.00590626
2/08/2016,547.4650269,8.787280083,0.00568961
3/08/2016,566.3549805,10.29389954,0.00564585
4/08/2016,578.2890015,11.04279995,0.0058156
5/08/2016,575.0430298,10.92539978,0.00644721
6/08/2016,587.7780151,10.8810997,0.0063366
7/08/2016,592.6900024,10.91160011,0.00617777
8/08/2016,591.0540161,11.24540043,0.00602678
9/08/2016,587.8010254,12.24429989,0.00616306
10/08/2016,592.1030273,12.14319992,0.00619434
11/08/2016,589.1199951,11.69089985,0.00618942
12/08/2016,587.559021,11.7784996,0.00612276
13/08/2016,585.5880127,11.57129955,0.00609237
14/08/2016,570.4730225,11.19480038,0.0059941
15/08/2016,567.2399902,11.2184,0.00604495
16/08/2016,577.4390259,11.13969994,0.00614018
17/08/2016,573.2160034,10.75279999,0.00610892
18/08/2016,574.3179932,10.7560997,0.0061217
19/08/2016,575.6300049,10.74870014,0.00611939
20/08/2016,581.6970215,11.24740028,0.00611396
21/08/2016,581.3079834,11.17920017,0.0060517
22/08/2016,586.7529907,11.12090015,0.00600015
23/08/2016,583.414978,11.03059959,0.00601941
24/08/2016,580.1820068,11.03600025,0.00605151
25/08/2016,577.7609863,11.35739994,0.00607912
26/08/2016,579.651001,11.29539967,0.00603018
27/08/2016,569.9470215,11.14820004,0.00597472
28/08/2016,573.9119873,10.92930031,0.00596282
29/08/2016,574.1069946,10.98379993,0.00613105
30/08/2016,577.5029907,11.22889996,0.00602617
31/08/2016,575.4719849,11.67240047,0.00601237
1/09/2016,572.3029785,11.99489975,0.00598373
2/09/2016,575.5369873,12.11299992,0.00596991
3/09/2016,598.2119751,11.75870037,0.00596429
4/09/2016,608.6339722,11.67990017,0.00595379
5/09/2016,606.5900269,11.71700001,0.00593207
6/09/2016,610.4359741,11.68910027,0.00591174
7/09/2016,614.5440063,11.5479002,0.00589238
8/09/2016,626.315979,11.34589958,0.0059016
9/09/2016,622.8610229,11.65279961,0.00586911
10/09/2016,623.5089722,12.16849995,0.00586988
11/09/2016,606.7189941,11.63840008,0.00584216
12/09/2016,608.242981,11.89369965,0.0058973
13/09/2016,609.2410278,11.91870022,0.00588601
14/09/2016,610.684021,11.92319965,0.00596128
15/09/2016,607.1550293,11.93700027,0.00830309
16/09/2016,606.9730225,12.55580044,0.00744597
17/09/2016,605.9840088,12.69859982,0.00701827
18/09/2016,609.8740234,12.43120003,0.00685256
19/09/2016,609.2269897,13.18900013,0.00685828
20/09/2016,608.3120117,14.43029976,0.00678526
21/09/2016,597.1489868,13.76850033,0.00682883
22/09/2016,596.2979736,13.2475996,0.0068427
23/09/2016,602.84198,13.33129978,0.00721064
24/09/2016,602.625,12.87790012,0.00736211
25/09/2016,600.8259888,13.1008997,0.00785457
26/09/2016,608.0430298,12.82310009,0.00796323
27/09/2016,606.1660156,13.09829998,0.00822923
28/09/2016,604.7280273,13.2748003,0.00904786
29/09/2016,605.6929932,13.07339954,0.008914
30/09/2016,609.7349854,13.22480011,0.00883032
1/10/2016,613.9829712,13.17269993,0.00820475
2/10/2016,610.8920288,13.19970036,0.00816502
3/10/2016,612.1329956,13.45240021,0.00808921
4/10/2016,610.2039795,13.27700043,0.0078528
5/10/2016,612.5109863,13.03569984,0.00743457
6/10/2016,613.0209961,12.85429955,0.0073823
7/10/2016,617.1209717,12.66709995,0.00737651
8/10/2016,619.1079712,12.2191,0.00731046
9/10/2016,616.7520142,12.05370045,0.00754302
10/10/2016,618.9940186,11.75549984,0.00797834
11/10/2016,641.0720215,11.78569984,0.00823435
12/10/2016,636.1920166,11.93350029,0.0079488
13/10/2016,636.7860107,11.9630003,0.00798152
14/10/2016,640.3779907,11.9382,0.00876702
15/10/2016,638.6459961,11.98340034,0.00814566
16/10/2016,641.6309814,11.95160007,0.00807791
17/10/2016,639.1929932,12.00500011,0.00803042
18/10/2016,637.960022,12.58850002,0.00835003
19/10/2016,630.5200195,12.02260017,0.00862711
20/10/2016,630.8569946,12.09899998,0.00909187
21/10/2016,632.8280029,12.17539978,0.00902918
22/10/2016,657.2940063,12.07149982,0.00897243
23/10/2016,657.0709839,12.03600025,0.00945391
24/10/2016,653.7609863,11.96899986,0.00906492
25/10/2016,657.5880127,11.41399956,0.0088908
26/10/2016,678.3040161,11.53199959,0.00883466
27/10/2016,688.3129883,11.49969959,0.00848057
28/10/2016,689.651001,11.08510017,0.00814314
29/10/2016,714.4790039,10.44460011,0.00773232
30/10/2016,701.8640137,11.18280029,0.00801431
31/10/2016,700.9719849,10.99820042,0.00819595
1/11/2016,729.7930298,10.76609993,0.00810233
2/11/2016,740.8289795,10.75259972,0.00822232
3/11/2016,688.7000122,10.80099964,0.0080211
4/11/2016,703.2349854,11.09070015,0.0081568
5/11/2016,703.4180298,11.00249958,0.0082305
6/11/2016,711.5219727,10.87349987,0.0081934
7/11/2016,703.1309814,10.80879974,0.00810845
8/11/2016,709.8480225,10.83370018,0.00820628
9/11/2016,723.2730103,10.65550041,0.0080788
10/11/2016,715.5339966,10.52449989,0.00813597
11/11/2016,716.4110107,10.28989983,0.00806511
12/11/2016,705.0540161,9.877960205,0.00804398
13/11/2016,702.0310059,10.10149956,0.00825744
14/11/2016,705.0209961,9.966480255,0.00809752
15/11/2016,711.6190186,10.21749973,0.00788052
16/11/2016,744.197998,10.05910015,0.00784161
17/11/2016,740.9769897,9.99118042,0.00772664
18/11/2016,751.585022,9.476160049,0.00777787
19/11/2016,751.6160278,9.662759781,0.0077992
20/11/2016,731.026001,9.5792799,0.00765113
21/11/2016,739.2479858,9.620820045,0.0075663
22/11/2016,751.3469849,9.905719757,0.0074339
23/11/2016,744.5939941,9.8436203,0.00706124
24/11/2016,740.2890015,9.23167038,0.00694953
25/11/2016,741.6489868,9.402050018,0.00690204
26/11/2016,735.382019,9.328109741,0.00738981
27/11/2016,732.0349731,8.998470306,0.00707362
28/11/2016,735.8129883,8.724820137,0.00700797
29/11/2016,735.6040039,8.174119949,0.00678022
30/11/2016,745.690979,8.587539673,0.00672261
1/12/2016,756.7739868,8.452500343,0.00670215
2/12/2016,777.9439697,7.759960175,0.00666045
3/12/2016,771.1550293,7.921339989,0.00658835
4/12/2016,773.8720093,7.44367981,0.00652688
5/12/2016,758.7000122,6.821660042,0.00643353
6/12/2016,764.223999,7.868929863,0.00665533
7/12/2016,768.132019,8.381480217,0.00685103
8/12/2016,770.8099976,8.230509758,0.00709728
9/12/2016,772.7940063,8.446009636,0.00713467
10/12/2016,774.6500244,8.125160217,0.00681579
11/12/2016,769.7310181,8.193619728,0.00674379
12/12/2016,780.0869751,8.522210121,0.00677783
13/12/2016,780.5560303,8.422849655,0.00670823
14/12/2016,781.4810181,8.265230179,0.0067046
15/12/2016,778.0880127,7.82847023,0.00666207
16/12/2016,784.9069824,7.858210087,0.00671017
17/12/2016,790.8289795,7.876589775,0.00654057
18/12/2016,790.5300293,7.865320206,0.00657417
19/12/2016,792.7139893,7.643819809,0.00654461
20/12/2016,800.8759766,7.660039902,0.00649956
21/12/2016,834.2810059,7.914400101,0.00644521
22/12/2016,864.539978,7.585000038,0.0063632
23/12/2016,921.9840088,7.166150093,0.00628595
24/12/2016,898.8220215,7.265769958,0.00634947
25/12/2016,896.1829834,7.175079823,0.00644398
26/12/2016,907.6099854,7.274089813,0.00632573
27/12/2016,933.197998,7.170820236,0.00619919
28/12/2016,975.9210205,7.52011013,0.00617283
29/12/2016,973.4970093,8.28415966,0.00634061
30/12/2016,961.2379761,8.15997982,0.00642641
31/12/2016,963.742981,7.969099998,0.00644888
1/01/2017,998.3250122,8.172570229,0.00636835
2/01/2017,1021.75,8.378510475,0.00631067
3/01/2017,1043.839966,9.725250244,0.0063859
4/01/2017,1154.72998,11.25160027,0.00656996
5/01/2017,1013.380005,10.25440025,0.006201
6/01/2017,902.2009888,10.25469971,0.00631464
7/01/2017,908.585022,9.867190361,0.00636617
8/01/2017,911.1989746,10.28979969,0.00623309
9/01/2017,902.8280029,10.32559967,0.00616652
10/01/2017,907.6790161,10.54959965,0.00669832
11/01/2017,777.757019,9.717760086,0.00641105
12/01/2017,804.8339844,9.861330032,0.00642293
13/01/2017,823.9840088,9.769499779,0.00659646
14/01/2017,818.4119873,9.646659851,0.00686349
15/01/2017,821.7979736,9.904259682,0.00672612
16/01/2017,831.5339966,9.636500359,0.00678801
17/01/2017,907.9379883,10.30230045,0.00680049
18/01/2017,886.617981,10.22780037,0.00670942
19/01/2017,899.072998,10.39719963,0.00703364
20/01/2017,895.026001,10.60060024,0.00667528
21/01/2017,921.7890015,10.90919971,0.00670552
22/01/2017,924.6729736,10.70320034,0.00671301
23/01/2017,921.0120239,10.82079983,0.00669729
24/01/2017,892.6870117,10.63249969,0.00653998
25/01/2017,901.5419922,10.57050037,0.00651289
26/01/2017,917.5859985,10.58909988,0.00668965
27/01/2017,919.75,10.53730011,0.00641529
28/01/2017,921.5900269,10.56499958,0.00634167
29/01/2017,919.4959717,10.48400021,0.00640184
30/01/2017,920.382019,10.57120037,0.00638051
31/01/2017,970.4030151,10.72749996,0.00631431
1/02/2017,989.0230103,10.73209953,0.00653953
2/02/2017,1011.799988,10.82139969,0.00646913
3/02/2017,1029.910034,11.11450005,0.00647392
4/02/2017,1042.900024,11.43350029,0.00649214
5/02/2017,1027.339966,11.35299969,0.00644226
6/02/2017,1038.150024,11.38939953,0.00644954
7/02/2017,1061.349976,11.5152998,0.00640668
8/02/2017,1063.069946,11.43120003,0.00643797
9/02/2017,994.3829956,11.03219986,0.0063739
10/02/2017,988.6740112,11.27890015,0.00628911
11/02/2017,1004.450012,11.3494997,0.00633273
12/02/2017,999.1810303,11.39920044,0.00626877
13/02/2017,990.6420288,11.26949978,0.00625142
14/02/2017,1004.549988,13.02519989,0.00627846
15/02/2017,1007.47998,12.91969967,0.00614739
16/02/2017,1027.439941,12.90369987,0.0060273
17/02/2017,1046.209961,12.67650032,0.00593549
18/02/2017,1054.420044,12.81019974,0.00556882
19/02/2017,1047.869995,12.7585001,0.00587791
20/02/2017,1079.97998,12.43010044,0.00587327
21/02/2017,1115.300049,12.66839981,0.00583183
22/02/2017,1117.439941,12.59969997,0.00585956
23/02/2017,1166.719971,13.11940002,0.00589478
24/02/2017,1173.680054,13.06919956,0.0057006
25/02/2017,1143.839966,13.54870033,0.0056653
26/02/2017,1165.199951,14.52000046,0.00567116
27/02/2017,1179.969971,15.39649963,0.00560862
28/02/2017,1179.969971,15.81719971,0.00553564
1/03/2017,1222.5,17.34970093,0.00540783
2/03/2017,1251.01001,19.03019905,0.00599086
3/03/2017,1274.98999,19.45899963,0.00633945
4/03/2017,1255.150024,18.6189003,0.00629938
5/03/2017,1267.119995,19.3022995,0.0061292
6/03/2017,1272.829956,19.60569954,0.00605695
7/03/2017,1223.540039,18.8885994,0.00653433
8/03/2017,1150,16.65130043,0.00650897
9/03/2017,1188.48999,17.75469971,0.00649812
10/03/2017,1116.719971,19.33230019,0.00622738
11/03/2017,1175.829956,21.47249985,0.0062382
12/03/2017,1221.380005,23.43770027,0.00625492
13/03/2017,1231.920044,28.59289932,0.00638493
14/03/2017,1240,28.65460014,0.00638123
15/03/2017,1249.609985,35.05590057,0.00631403
16/03/2017,1187.810059,46.34579849,0.00639383
17/03/2017,1100.22998,46.82799911,0.00611606
18/03/2017,973.8179932,34.16019821,0.00671023
19/03/2017,1036.73999,44.74010086,0.00691246
20/03/2017,1054.22998,43.39020157,0.00697532
21/03/2017,1120.540039,43.14509964,0.00690917
22/03/2017,1049.140015,42.34209824,0.00730094
23/03/2017,1038.589966,43.67839813,0.010582
24/03/2017,937.5200195,53.10749817,0.0105181
25/03/2017,972.7789917,51.25,0.00911567
26/03/2017,966.7249756,50.52159882,0.00954531
27/03/2017,1045.77002,49.66690063,0.00959722
28/03/2017,1047.150024,50.77489853,0.00951388
29/03/2017,1039.969971,53.12609863,0.0101013
30/03/2017,1026.430054,52.2057991,0.0132755
31/03/2017,1071.790039,50.03730011,0.020889301
1/04/2017,1080.5,50.69950104,0.021891501
2/04/2017,1102.170044,48.74869919,0.061159
3/04/2017,1143.810059,44.35639954,0.033022501
4/04/2017,1133.25,44.64189911,0.037454899
5/04/2017,1124.780029,45.30400085,0.0355445
6/04/2017,1182.680054,43.24209976,0.032664798
7/04/2017,1176.900024,42.16260147,0.036319502
8/04/2017,1175.949951,44.30709839,0.035849299
9/04/2017,1187.869995,43.26699829,0.0340202
10/04/2017,1187.130005,43.43519974,0.033598099
11/04/2017,1205.01001,43.40719986,0.0329515
12/04/2017,1200.369995,46.28730011,0.034336001
13/04/2017,1169.280029,50.2193985,0.034382999
14/04/2017,1167.540039,47.57410049,0.0337791
15/04/2017,1172.52002,49.10150146,0.033955298
16/04/2017,1182.939941,48.71849823,0.033461999
17/04/2017,1193.910034,48.30459976,0.033654898
18/04/2017,1211.670044,50.70750046,0.0331835
19/04/2017,1210.290039,48.30530167,0.030173199
20/04/2017,1229.079956,49.67219925,0.029983699
21/04/2017,1222.050049,48.22439957,0.0327795
22/04/2017,1231.709961,48.5530014,0.0317696
23/04/2017,1207.209961,48.48929977,0.031278402
24/04/2017,1250.150024,50.03150177,0.0313843
25/04/2017,1265.48999,49.89120102,0.032346401
26/04/2017,1281.079956,52.72029877,0.0327968
27/04/2017,1317.72998,62.16770172,0.034816001
28/04/2017,1316.47998,70.15920258,0.044475
29/04/2017,1321.790039,68.37689972,0.052868199
30/04/2017,1347.890015,79.02120209,0.0516074
1/05/2017,1421.599976,76.29699707,0.055114701
2/05/2017,1452.819946,77.26380157,0.053908199
3/05/2017,1490.089966,79.71820068,0.060490001
4/05/2017,1537.670044,96.98139954,0.078914396
5/05/2017,1555.449951,94.39849854,0.093550503
6/05/2017,1578.800049,97.81349945,0.101791002
7/05/2017,1596.709961,94.00730133,0.141763002
8/05/2017,1723.349976,91.42040253,0.198211998
9/05/2017,1755.359985,91.16290283,0.160073996
10/05/2017,1787.130005,89.52490234,0.186066002
11/05/2017,1848.569946,89.87969971,0.183135003
12/05/2017,1724.23999,88.65540314,0.206067994
13/05/2017,1804.910034,90.83540344,0.214877993
14/05/2017,1808.910034,90.78649902,0.220222995
15/05/2017,1738.430054,92.41490173,0.270720005
16/05/2017,1734.449951,89.43800354,0.349860996
17/05/2017,1839.089966,89.86039734,0.394131988
18/05/2017,1888.650024,96.90630341,0.364868999
19/05/2017,1987.709961,129.5269928,0.327800989
20/05/2017,2084.72998,126.5210037,0.351633996
21/05/2017,2041.199951,157.9369965,0.336201012
22/05/2017,2173.399902,174.2610016,0.317954004
23/05/2017,2320.419922,181.9519958,0.323368013
24/05/2017,2443.639893,190.0460052,0.295890003
25/05/2017,2304.97998,174.4459991,0.246065006
26/05/2017,2202.419922,160.4029999,0.271807998
27/05/2017,2038.869995,157.7579956,0.212549001
28/05/2017,2155.800049,170.5110016,0.229553998
29/05/2017,2255.610107,194.9089966,0.232069999
30/05/2017,2175.469971,231.9109955,0.205323994
31/05/2017,2286.409912,230.6690063,0.246590003
1/06/2017,2407.879883,222.2389984,0.333656996
2/06/2017,2488.550049,223.7749939,0.303447992
3/06/2017,2515.350098,224.3760071,0.294580013
4/06/2017,2511.810059,245.3320007,0.299412996
5/06/2017,2686.810059,248.4640045,0.29400301
6/06/2017,2863.199951,264.4660034,0.284548014
7/06/2017,2732.159912,258.0710144,0.27978301
8/06/2017,2805.620117,261.6659851,0.289678007
9/06/2017,2823.810059,281.7369995,0.286018997
10/06/2017,2947.709961,337.6679993,0.260874003
11/06/2017,2958.110107,340.6090088,0.272758991
12/06/2017,2659.629883,401.4899902,0.253964007
13/06/2017,2717.02002,397.5369873,0.266153008
14/06/2017,2506.370117,359.053009,0.278447002
15/06/2017,2464.580078,361.9330139,0.259265989
16/06/2017,2518.560059,370.2269897,0.262068003
17/06/2017,2655.879883,379.4140015,0.268350989
18/06/2017,2548.290039,371.4580078,0.28459999
19/06/2017,2589.600098,370.0559998,0.296068013
20/06/2017,2721.790039,359.0050049,0.324427009
21/06/2017,2689.100098,336.8720093,0.296366006
22/06/2017,2705.409912,336.3710022,0.297847986
23/06/2017,2744.909912,341.7390137,0.319977999
24/06/2017,2608.719971,323.6960144,0.31110999
25/06/2017,2589.409912,303.2479858,0.298422992
26/06/2017,2478.449951,272.6919861,0.27728799
27/06/2017,2552.449951,293.0880127,0.276306003
28/06/2017,2574.790039,327.927002,0.280454993
29/06/2017,2539.320068,302.8829956,0.265421003
30/06/2017,2480.840088,294.9159851,0.262930006
1/07/2017,2434.550049,274.6010132,0.254743993
2/07/2017,2506.469971,287.9869995,0.259449005
3/07/2017,2564.060059,282.8980103,0.259959012
4/07/2017,2601.639893,273.303009,0.254709005
5/07/2017,2601.98999,268.7739868,0.256523013
6/07/2017,2608.560059,270.5490112,0.254640996
7/07/2017,2518.659912,245.9909973,0.239480004
8/07/2017,2571.340088,251.6970062,0.236133993
9/07/2017,2518.439941,242.1369934,0.233416006
10/07/2017,2372.560059,215.3569946,0.203164995
11/07/2017,2337.790039,197.404007,0.185019001
12/07/2017,2398.840088,230.7740021,0.205354005
13/07/2017,2357.899902,209.7330017,0.200809002
14/07/2017,2233.340088,199.6620026,0.190769002
15/07/2017,1998.859985,170.6549988,0.170589
16/07/2017,1929.819946,157.3630066,0.148056
17/07/2017,2228.409912,193.423996,0.177889004
18/07/2017,2318.879883,234.3910065,0.188718006
19/07/2017,2273.429932,199.7030029,0.168387994
20/07/2017,2817.600098,227.2649994,0.188295007
21/07/2017,2667.76001,218.3049927,0.182607993
22/07/2017,2810.120117,229.4759979,0.193320006
23/07/2017,2730.399902,225.951004,0.195058003
24/07/2017,2754.860107,224.7109985,0.192001998
25/07/2017,2576.47998,206.7100067,0.178103998
26/07/2017,2529.449951,203.9530029,0.173822001
27/07/2017,2671.780029,204.3179932,0.173456997
28/07/2017,2809.01001,193.1230011,0.165937006
29/07/2017,2726.449951,205.7890015,0.169871002
30/07/2017,2757.179932,197.9779968,0.165081993
31/07/2017,2875.340088,203.8710022,0.167385995
1/08/2017,2718.26001,226.7689972,0.177053005
2/08/2017,2710.669922,219.9519958,0.173113003
3/08/2017,2804.72998,225.3419952,0.174612001
4/08/2017,2895.889893,223.072998,0.173742995
5/08/2017,3252.909912,256.5069885,0.184736997
6/08/2017,3213.939941,261.5669861,0.180444002
7/08/2017,3378.939941,269.1799927,0.179021001
8/08/2017,3419.939941,296.7690125,0.192586005
9/08/2017,3342.469971,296.0270081,0.182946995
10/08/2017,3381.280029,295.8919983,0.180399001
11/08/2017,3650.620117,308.8640137,0.179306999
12/08/2017,3884.709961,310.6010132,0.173852995
13/08/2017,4073.26001,298.0639954,0.168091998
14/08/2017,4325.129883,300.0969849,0.169991001
15/08/2017,4181.930176,289.8179932,0.161220998
16/08/2017,4376.629883,302.2669983,0.160430998
17/08/2017,4331.689941,301.4570007,0.157498002
18/08/2017,4160.620117,295.5899963,0.158883005
19/08/2017,4193.700195,297.4700012,0.155056998
20/08/2017,4087.659912,301.428009,0.158735007
21/08/2017,4001.73999,321.5910034,0.191918001
22/08/2017,4100.52002,314.7850037,0.239286005
23/08/2017,4151.52002,317.5190125,0.246827006
24/08/2017,4334.680176,325.6109924,0.218958005
25/08/2017,4371.600098,331.9150085,0.217828006
26/08/2017,4352.399902,333.8819885,0.212577
27/08/2017,4382.879883,347.8930054,0.202995002
28/08/2017,4382.660156,347.7470093,0.224508002
29/08/2017,4579.02002,370.6669922,0.218564004
30/08/2017,4565.299805,378.4849854,0.228006005
31/08/2017,4703.390137,383.0419922,0.255629987
1/09/2017,4892.009766,387.7409973,0.248478994
2/09/2017,4578.77002,348.9840088,0.226668999
3/09/2017,4582.959961,347.4840088,0.228810996
4/09/2017,4236.310059,295.17099,0.204968005
5/09/2017,4376.529785,312.9880066,0.215188995
6/09/2017,4597.120117,334.3380127,0.226186007
7/09/2017,4599.879883,329.428009,0.223639995
8/09/2017,4228.75,296.4970093,0.211518005
9/09/2017,4226.060059,294.4049988,0.209995002
10/09/2017,4122.939941,288.7470093,0.213030994
11/09/2017,4161.27002,294.5320129,0.214441001
12/09/2017,4130.810059,291.4639893,0.209303007
13/09/2017,3882.590088,277.1119995,0.200777993
14/09/2017,3154.949951,213.9080048,0.164167002
15/09/2017,3637.52002,250.4640045,0.181357995
16/09/2017,3625.040039,246.5220032,0.179082006
17/09/2017,3582.879883,251.7489929,0.178393006
18/09/2017,4065.199951,293.4970093,0.189768001
19/09/2017,3924.969971,282.8039856,0.184040993
20/09/2017,3905.949951,283.7420044,0.182078004
21/09/2017,3631.040039,258.5799866,0.171754003
22/09/2017,3630.699951,264.3099976,0.17351
23/09/2017,3792.399902,286.1679993,0.177882001
24/09/2017,3682.840088,282.4830017,0.175787002
25/09/2017,3926.070068,292.3320007,0.181486994
26/09/2017,3892.350098,287.4379883,0.186119005
27/09/2017,4200.669922,306.4670105,0.203299001
28/09/2017,4174.72998,299.1549988,0.196131006
29/09/2017,4163.069824,291.4670105,0.193606004
30/09/2017,4338.709961,301.4649963,0.197529003
1/10/2017,4403.740234,302.3370056,0.206532001
2/10/2017,4409.319824,297.4750061,0.202675998
3/10/2017,4317.47998,292.4630127,0.203318
4/10/2017,4229.359863,292.6579895,0.214773998
5/10/2017,4328.410156,295.8630066,0.237016007
6/10/2017,4370.810059,308.5880127,0.234038994
7/10/2017,4426.890137,311.1239929,0.238609999
8/10/2017,4610.47998,308.6080017,0.279944003
9/10/2017,4772.02002,297.3919983,0.251825005
10/10/2017,4781.990234,299.8699951,0.260733008
11/10/2017,4826.47998,303.4559937,0.264438987
12/10/2017,5446.910156,304.1359863,0.248413995
13/10/2017,5647.209961,338.7569885,0.260488987
14/10/2017,5831.790039,339.6279907,0.257319987
15/10/2017,5678.189941,336.5950012,0.263983011
16/10/2017,5725.589844,333.3840027,0.256231993
17/10/2017,5605.509766,317.0820007,0.232063994
18/10/2017,5590.689941,314.3190002,0.218520001
19/10/2017,5708.52002,308.0880127,0.215149999
20/10/2017,6011.450195,304.006012,0.210548997
21/10/2017,6031.600098,300.1870117,0.211015999
22/10/2017,6008.419922,295.4460144,0.204177007
23/10/2017,5930.319824,286.9500122,0.196927994
24/10/2017,5526.640137,298.3280029,0.206643999
25/10/2017,5750.799805,297.9249878,0.204604
26/10/2017,5904.830078,296.5270081,0.203628004
27/10/2017,5780.899902,297.4230042,0.202785
28/10/2017,5753.089844,296.2980042,0.201835006
29/10/2017,6153.850098,305.0880127,0.202785
30/10/2017,6130.529785,307.7510071,0.202711001
31/10/2017,6468.399902,305.8789978,0.200558007
1/11/2017,6767.310059,291.6940002,0.194123998
2/11/2017,7078.5,287.4289856,0.205861002
3/11/2017,7207.759766,305.7109985,0.208132997
4/11/2017,7379.950195,300.4689941,0.203749999
5/11/2017,7407.410156,296.2630005,0.202055007
6/11/2017,7022.759766,298.8919983,0.205990002
7/11/2017,7144.379883,294.6589966,0.210354
8/11/2017,7459.689941,309.0700073,0.217436999
9/11/2017,7143.580078,320.8840027,0.217488006
10/11/2017,6618.140137,299.2529907,0.206483006
11/11/2017,6357.600098,314.6809998,0.210429996
12/11/2017,5950.069824,307.9079895,0.197338998
13/11/2017,6559.490234,316.7160034,0.203442007
14/11/2017,6635.75,337.631012,0.209824994
15/11/2017,7315.540039,333.3569946,0.212955996
16/11/2017,7871.689941,330.9240112,0.227107003
17/11/2017,7708.990234,332.3940125,0.226581007
18/11/2017,7790.149902,347.6119995,0.228626996
19/11/2017,8036.490234,354.3859863,0.231015995
20/11/2017,8200.639648,366.730011,0.238758996
21/11/2017,8071.259766,360.401001,0.233271003
22/11/2017,8253.549805,380.6520081,0.238858998
23/11/2017,8038.77002,410.1659851,0.242402002
24/11/2017,8253.69043,474.9110107,0.244642004
25/11/2017,8790.919922,466.276001,0.252393007
26/11/2017,9330.549805,471.3299866,0.248817995
27/11/2017,9818.349609,480.355011,0.253926992
28/11/2017,10058.7998,472.9020081,0.299151987
29/11/2017,9888.610352,427.5230103,0.243064001
30/11/2017,10233.59961,447.1140137,0.250878006
1/12/2017,10975.59961,466.5400085,0.255699009
2/12/2017,11074.59961,463.4490051,0.255492002
3/12/2017,11323.2002,465.8529968,0.252557993
4/12/2017,11657.2002,470.20401,0.253571004
5/12/2017,11916.7002,463.2810059,0.246101007
6/12/2017,14291.5,428.5880127,0.232544005
7/12/2017,17899.69922,434.4079895,0.222822994
8/12/2017,16569.40039,456.0310059,0.252124995
9/12/2017,15178.2002,473.5020142,0.244708002
10/12/2017,15455.40039,441.7210083,0.237333
11/12/2017,16936.80078,515.1359863,0.251691014
12/12/2017,17415.40039,651.4310303,0.373540998
13/12/2017,16408.19922,702.7670288,0.471062988
14/12/2017,16564,695.815979,0.864262998
